image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/253/115261/63412__MI_20220920_144023.jpg,True,115261,253,Trail Bridge,Trail Bridge 78. 8 meters,63412,MI_20220920_144023.jpg,Timber,Beam,Timber,,No,,7.0,,,Timber,,0.8,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/115268/63424__AST_IM_20220920_130113.jpeg,True,115268,253,Trail Bridge,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",63424,AST_IM_20220920_130113.jpeg,Timber,Beam,Timber,,,No railings,25.0,,,Timber,,2.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/115268/63425__AST_IM_20220920_130101.jpeg,True,115268,253,Trail Bridge,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",63425,AST_IM_20220920_130101.jpeg,Timber,Beam,Timber,,,No railings,25.0,,,Timber,,2.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/115268/63426__AST_IM_20220920_125809.jpeg,True,115268,253,Trail Bridge,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",63426,AST_IM_20220920_125809.jpeg,Timber,Beam,Timber,,,No railings,25.0,,,Timber,,2.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/115268/63429__AST_IM_20220920_125844.jpeg,True,115268,253,Trail Bridge,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",63429,AST_IM_20220920_125844.jpeg,Timber,Beam,Timber,,,No railings,25.0,,,Timber,,2.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/115268/63434__AST_IM_20220920_125736.jpeg,True,115268,253,Trail Bridge,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",63434,AST_IM_20220920_125736.jpeg,Timber,Beam,Timber,,,No railings,25.0,,,Timber,,2.0,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/116051/64017__AST_IM_20221026_145039.jpeg,True,116051,253,Trail Bridge,Third Canyon Trail Bridge,64017,AST_IM_20221026_145039.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116051/64018__AST_IM_20221026_144955.jpeg,True,116051,253,Trail Bridge,Third Canyon Trail Bridge,64018,AST_IM_20221026_144955.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116619/64540__AST_IM_20230125_160304.jpeg,True,116619,253,Trail Bridge,4 steps up to bridge | bridge is 1.5m wide by 17m bridge  | 4m boardwalk on opposite side from steps,64540,AST_IM_20230125_160304.jpeg,Timber,Beam,Timber,,,No railings,21.0,,,Timber,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/116619/64542__AST_IM_20230125_160226.jpeg,True,116619,253,Trail Bridge,4 steps up to bridge | bridge is 1.5m wide by 17m bridge  | 4m boardwalk on opposite side from steps,64542,AST_IM_20230125_160226.jpeg,Timber,Beam,Timber,,,No railings,21.0,,,Timber,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/116619/64548__AST_IM_20230125_160236.jpeg,True,116619,253,Trail Bridge,4 steps up to bridge | bridge is 1.5m wide by 17m bridge  | 4m boardwalk on opposite side from steps,64548,AST_IM_20230125_160236.jpeg,Timber,Beam,Timber,,,No railings,21.0,,,Timber,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/116737/64694__AST_IM_20230302_104806.jpeg,True,116737,253,Trail Bridge,aluminum beam and aluminum railing,64694,AST_IM_20230302_104806.jpeg,Steel,Beam,Timber,,,No railings,15.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/116847/64875__AST_IM_20230412_110227.jpeg,True,116847,253,Trail Bridge,20 ft clear span foot bridge on the Chris Hatfield trail,64875,AST_IM_20230412_110227.jpeg,Timber,Beam,Timber,,,,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116851/64887__AST_IM_20230412_113632.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64887,AST_IM_20230412_113632.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
data/citywide/images/253/116851/64888__AST_IM_20230412_113651.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64888,AST_IM_20230412_113651.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
data/citywide/images/253/116851/64889__AST_IM_20230412_113700.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64889,AST_IM_20230412_113700.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
data/citywide/images/253/116851/64890__AST_IM_20230412_113700.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64890,AST_IM_20230412_113700.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
data/citywide/images/253/116851/64893__AST_IM_20230412_113640.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64893,AST_IM_20230412_113640.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
data/citywide/images/253/116851/64894__AST_IM_20230412_113640.jpeg,True,116851,253,Trail Bridge,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",64894,AST_IM_20230412_113640.jpeg,Timber,,,,,,3.0,,,,,,True,short (<6m),,,
data/citywide/images/253/116852/64883__AST_IM_20230412_120435.jpeg,True,116852,253,Trail Bridge,Moss no rot functioning but not bc standard ,64883,AST_IM_20230412_120435.jpeg,Timber,,Timber,,,No railings,5.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/116853/64882__AST_IM_20230412_113504.jpeg,True,116853,253,Trail Bridge,"Bridge with overhead portion, lots of moss, some rot ",64882,AST_IM_20230412_113504.jpeg,Timber,,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116853/64895__AST_IM_20230412_113453.jpeg,True,116853,253,Trail Bridge,"Bridge with overhead portion, lots of moss, some rot ",64895,AST_IM_20230412_113453.jpeg,Timber,,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116853/64896__AST_IM_20230412_113528.jpeg,True,116853,253,Trail Bridge,"Bridge with overhead portion, lots of moss, some rot ",64896,AST_IM_20230412_113528.jpeg,Timber,,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117191/65271__AST_IM_20230616_130246.jpeg,True,117191,253,Trail Bridge,Aluminum bridge 6m,65271,AST_IM_20230616_130246.jpeg,Timber,,,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117192/65245__AST_IM_20230616_120856.jpeg,True,117192,253,Trail Bridge,Aluminum bridge 15.5m,65245,AST_IM_20230616_120856.jpeg,Gabions,,,,,,15.5,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117192/65273__AST_IM_20230616_120941.jpeg,True,117192,253,Trail Bridge,Aluminum bridge 15.5m,65273,AST_IM_20230616_120941.jpeg,Gabions,,,,,,15.5,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117195/65265__AST_IM_20230616_133053.jpeg,True,117195,253,Trail Bridge,9.1m- rebarred,65265,AST_IM_20230616_133053.jpeg,,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117196/65269__AST_IM_20230616_131110.jpeg,True,117196,253,Trail Bridge,,65269,AST_IM_20230616_131110.jpeg,Timber,Truss,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117196/65284__AST_IM_20230616_131059.jpeg,True,117196,253,Trail Bridge,,65284,AST_IM_20230616_131059.jpeg,Timber,Truss,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117197/65274__AST_IM_20230616_114223.jpeg,True,117197,253,Trail Bridge,7.6m,65274,AST_IM_20230616_114223.jpeg,Gabions,,Steel,,,,4.0,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117200/65266__AST_IM_20230616_132825.jpeg,True,117200,253,Trail Bridge,4.5m,65266,AST_IM_20230616_132825.jpeg,Timber,,Steel,,,,3.0,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117200/65267__AST_IM_20230616_132814.jpeg,True,117200,253,Trail Bridge,4.5m,65267,AST_IM_20230616_132814.jpeg,Timber,,Steel,,,,3.0,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117204/65278__AST_IM_20230616_135210.jpeg,True,117204,253,Trail Bridge,3.9m bridge,65278,AST_IM_20230616_135210.jpeg,Timber,,Steel,,,,3.9,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117204/65282__AST_IM_20230616_135152.jpeg,True,117204,253,Trail Bridge,3.9m bridge,65282,AST_IM_20230616_135152.jpeg,Timber,,Steel,,,,3.9,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117207/65272__AST_IM_20230616_125951.jpeg,True,117207,253,Trail Bridge,3.9m,65272,AST_IM_20230616_125951.jpeg,Timber,,,,,,3.9,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117211/65243__AST_IM_20230616_131857.jpeg,True,117211,253,Trail Bridge,6.4m,65243,AST_IM_20230616_131857.jpeg,Timber,,Steel,,,,6.4,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117216/65270__AST_IM_20230616_122837.jpeg,True,117216,253,Trail Bridge,Aluminum bridge,65270,AST_IM_20230616_122837.jpeg,Timber,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117220/65237__AST_IM_20230616_140951.jpeg,True,117220,253,Trail Bridge,6m aluminum,65237,AST_IM_20230616_140951.jpeg,Timber,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117220/65254__AST_IM_20230616_140959.jpeg,True,117220,253,Trail Bridge,6m aluminum,65254,AST_IM_20230616_140959.jpeg,Timber,,Steel,,,,6.0,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117221/65255__AST_IM_20230616_140235.jpeg,True,117221,253,Trail Bridge,4.5m,65255,AST_IM_20230616_140235.jpeg,Timber,,Steel,,,,4.5,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117222/65280__AST_IM_20230616_141915.jpeg,True,117222,253,Trail Bridge,4.5m aluminum bridge,65280,AST_IM_20230616_141915.jpeg,Timber,,Steel,,,,4.5,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117222/65281__AST_IM_20230616_141923.jpeg,True,117222,253,Trail Bridge,4.5m aluminum bridge,65281,AST_IM_20230616_141923.jpeg,Timber,,Steel,,,,4.5,,,Aluminum,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/117223/65234__AST_IM_20230616_144505.jpeg,True,117223,253,Trail Bridge,Aluminum bridge 9.7 m,65234,AST_IM_20230616_144505.jpeg,Timber,,Steel,,,,9.7,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117223/65235__AST_IM_20230616_144518.jpeg,True,117223,253,Trail Bridge,Aluminum bridge 9.7 m,65235,AST_IM_20230616_144518.jpeg,Timber,,Steel,,,,9.7,,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/117297/65500__AST_IM_20230702_115759.jpeg,True,117297,253,Trail Bridge,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",65500,AST_IM_20230702_115759.jpeg,Concrete,Beam,Timber,,,No railings,11.0,,,Timber,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117297/65505__AST_IM_20230702_115832.jpeg,True,117297,253,Trail Bridge,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",65505,AST_IM_20230702_115832.jpeg,Concrete,Beam,Timber,,,No railings,11.0,,,Timber,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117297/76915__AST_EX_20241105_132625.jpeg,True,117297,253,Trail Bridge,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",76915,AST_EX_20241105_132625.jpeg,Concrete,Beam,Timber,,,No railings,11.0,,,Timber,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117297/76917__AST_EX_20241105_132618.jpeg,True,117297,253,Trail Bridge,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",76917,AST_EX_20241105_132618.jpeg,Concrete,Beam,Timber,,,No railings,11.0,,,Timber,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117304/65511__AST_IM_20230702_114742.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",65511,AST_IM_20230702_114742.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/117304/65513__AST_IM_20230702_114800.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",65513,AST_IM_20230702_114800.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/117304/65517__AST_IM_20230702_114749.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",65517,AST_IM_20230702_114749.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/117304/76916__AST_EX_20241105_131541.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",76916,AST_EX_20241105_131541.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/117304/76918__AST_EX_20241105_131536.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",76918,AST_EX_20241105_131536.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/117304/76922__AST_EX_20241105_131531.jpeg,True,117304,253,Trail Bridge,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",76922,AST_EX_20241105_131531.jpeg,Concrete,Beam,Timber,,,,22.5,,,Steel,,1.75,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/117363/65591__AST_IM_20230721_122936.jpeg,True,117363,253,Trail Bridge,Three log bridge broken in the middle need to be removed or replaced ,65591,AST_IM_20230721_122936.jpeg,Timber,Beam,,,,No railings,2.0,,,,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/117363/71528__AST_EX_20240726_142438.jpeg,True,117363,253,Trail Bridge,Three log bridge broken in the middle need to be removed or replaced ,71528,AST_EX_20240726_142438.jpeg,Timber,Beam,,,,No railings,2.0,,,,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/117364/65593__AST_IM_20230721_120814.jpeg,True,117364,253,Trail Bridge,First boardwalk on trail. Rotten and snapped boards needs replacement ,65593,AST_IM_20230721_120814.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117364/65595__AST_IM_20230721_120744.jpeg,True,117364,253,Trail Bridge,First boardwalk on trail. Rotten and snapped boards needs replacement ,65595,AST_IM_20230721_120744.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117364/71518__AST_EX_20240726_141711.jpeg,True,117364,253,Trail Bridge,First boardwalk on trail. Rotten and snapped boards needs replacement ,71518,AST_EX_20240726_141711.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117364/71527__AST_EX_20240726_141728.jpeg,True,117364,253,Trail Bridge,First boardwalk on trail. Rotten and snapped boards needs replacement ,71527,AST_EX_20240726_141728.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117365/65592__AST_IM_20230721_122525.jpeg,True,117365,253,Trail Bridge,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",65592,AST_IM_20230721_122525.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117365/71511__AST_EX_20240726_142554.jpeg,True,117365,253,Trail Bridge,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",71511,AST_EX_20240726_142554.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117365/71512__AST_EX_20240726_142539.jpeg,True,117365,253,Trail Bridge,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",71512,AST_EX_20240726_142539.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/117720/66054__AST_IM_20230903_093825.jpeg,True,117720,253,Trail Bridge,"Wooden trail bridge over running water, 8ft wide, 6ft long. ",66054,AST_IM_20230903_093825.jpeg,Timber,Beam,Timber,,,No railings,2.8,,,Timber,,3.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/118143/66508__AST_IM_20230927_121833.jpeg,True,118143,253,Trail Bridge,Boardwalk over Toboggan falls along Hargreaves Route,66508,AST_IM_20230927_121833.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/118246/66812__PWC_Westley_Bridge_May_19_2023__3_.JPG,True,118246,253,Trail Bridge,Westley Bridge - Dewar Creek Trail,66812,PWC Westley Bridge May 19 2023 (3).JPG,Gabions,Beam,Timber,,,No railings,7.0,,,Steel,,0.5,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/118246/82204__AST_EX_20250518_144142.jpeg,True,118246,253,Trail Bridge,Westley Bridge - Dewar Creek Trail,82204,AST_EX_20250518_144142.jpeg,Gabions,Beam,Timber,,,No railings,7.0,,,Steel,,0.5,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/118248/67538__Bridge_2_Deer_Pt_trail.JPG,True,118248,253,Trail Bridge,"4' wide x 10'6, new 2023",67538,Bridge 2 Deer Pt trail.JPG,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.2,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/118254/66718__IMG_1123.JPG,True,118254,253,Trail Bridge,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",66718,IMG_1123.JPG,,Truss,Timber,,,,240.0,,,Steel,,3.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/118254/66719__IMG_1120.JPG,True,118254,253,Trail Bridge,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",66719,IMG_1120.JPG,,Truss,Timber,,,,240.0,,,Steel,,3.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/118254/66720__IMG_1121.JPG,True,118254,253,Trail Bridge,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",66720,IMG_1121.JPG,,Truss,Timber,,,,240.0,,,Steel,,3.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/118254/66721__IMG_1122.JPG,True,118254,253,Trail Bridge,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",66721,IMG_1122.JPG,,Truss,Timber,,,,240.0,,,Steel,,3.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/118752/67185__AST_IM_20231130_084953.jpeg,True,118752,253,Trail Bridge,Bridge with steel cable railing ,67185,AST_IM_20231130_084953.jpeg,,,,,,,6.0,,,,,,True,medium (6-20m),,,
data/citywide/images/253/118752/67196__AST_IM_20231130_084937.jpeg,True,118752,253,Trail Bridge,Bridge with steel cable railing ,67196,AST_IM_20231130_084937.jpeg,,,,,,,6.0,,,,,,True,medium (6-20m),,,
data/citywide/images/253/118757/67182__AST_IM_20231130_085848.jpeg,True,118757,253,Trail Bridge,1st foot bridge over Ozalenka Creek to access Ozalenka Lake Trail,67182,AST_IM_20231130_085848.jpeg,,Beam,Timber,,,No railings,3.0,,,Timber,,0.2,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/118758/67194__AST_IM_20231130_090232.jpeg,True,118758,253,Trail Bridge,3rd Smaller boardwalk on Oz. lake trail crossing moving water (not over Ozalenka Creek),67194,AST_IM_20231130_090232.jpeg,,Beam,Timber,,,No railings,2.0,,,Timber,,0.1,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/118758/67201__AST_IM_20231130_090222.jpeg,True,118758,253,Trail Bridge,3rd Smaller boardwalk on Oz. lake trail crossing moving water (not over Ozalenka Creek),67201,AST_IM_20231130_090222.jpeg,,Beam,Timber,,,No railings,2.0,,,Timber,,0.1,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/118759/67176__AST_IM_20231130_090045.jpeg,True,118759,253,Trail Bridge,2nd Boardwalk crossing Ozalenka Creek to access Ozalenka Lake Trail in provincial park. near Oz Cabin,67176,AST_IM_20231130_090045.jpeg,,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/118759/67195__AST_IM_20231130_090033.jpeg,True,118759,253,Trail Bridge,2nd Boardwalk crossing Ozalenka Creek to access Ozalenka Lake Trail in provincial park. near Oz Cabin,67195,AST_IM_20231130_090033.jpeg,,Beam,Timber,,,No railings,3.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/118797/67280__AST_IM_20231207_144148.jpeg,True,118797,253,Trail Bridge,Trail bridge. Bikeable,67280,AST_IM_20231207_144148.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/118923/85728__20231001_092922.jpg,True,118923,253,Trail Bridge,Hugo's Bridge (new in fall 2023),85728,20231001_092922.jpg,Concrete,Truss,Steel,,,,10.0,,,,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/119099/67583__Bridge_overview.jpg,True,119099,253,Trail Bridge,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,67583,Bridge overview.jpg,Steel,Beam,Timber,,,,7.4,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/119099/67584__view_under_bridge_lookers_left_3.JPG,True,119099,253,Trail Bridge,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,67584,view under bridge lookers left 3.JPG,Steel,Beam,Timber,,,,7.4,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/119099/67585__view_under_bridge_lookers_right_3.JPG,True,119099,253,Trail Bridge,24ft long 3ft wide beam style pedestrian bridge installed on ground over a erroded creek. banks are unstable. temporary bridge,67585,view under bridge lookers right 3.JPG,Steel,Beam,Timber,,,,7.4,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/119774/68016__MI_20240424_082404.jpg,True,119774,253,Trail Bridge,Cattle Guard on barb wire fence at top of Captain Nemo along KVR,68016,MI_20240424_082404.jpg,Steel,Beam,Steel,,,No railings,2.5,,,Steel,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/119811/68114__MI_20240425_084135.jpg,True,119811,253,Trail Bridge,dry  creek Lower Pink Hwy,68114,MI_20240425_084135.jpg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/119844/68063__AST_IM_20240425_123827.jpeg,True,119844,253,Trail Bridge,Wooden bridge about 500m from upper parking lot along Ward 1. ,68063,AST_IM_20240425_123827.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,1.25,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/119851/68066__AST_IM_20240425_132946.jpeg,True,119851,253,Trail Bridge,Bikeable bridge over creek,68066,AST_IM_20240425_132946.jpeg,Timber,Beam,Timber,,,No railings,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/119977/68245__AST_IM_20240424_134648.jpeg,True,119977,253,Trail Bridge,"Log stringer bridge across Sandner creek/ rope railing, built by BCWS crew",68245,AST_IM_20240424_134648.jpeg,Timber,Beam,Timber,,,,15.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/120299/68571__AST_IM_20240524_113323.jpeg,True,120299,253,Trail Bridge,,68571,AST_IM_20240524_113323.jpeg,Timber,Beam,Timber,0.2,,,15.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),low (<1.2m),
data/citywide/images/253/120706/69810__AST_IM_20240618_102502.jpeg,True,120706,253,Trail Bridge,Foot bridge on trail connecting DU to boat launch,69810,AST_IM_20240618_102502.jpeg,,,Timber,,,,10.0,,,Steel,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/120706/69811__AST_IM_20240618_102456.jpeg,True,120706,253,Trail Bridge,Foot bridge on trail connecting DU to boat launch,69811,AST_IM_20240618_102456.jpeg,,,Timber,,,,10.0,,,Steel,,1.75,True,medium (6-20m),wide (>1.5m),,
