image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/253/109169/87895__AST_EX_20250914_153930.jpeg,True,109169,253,Trail Bridge,One of the short wooden bridges along trail from Taylor Meadows to Black Tusk Junction,87895,AST_EX_20250914_153930.jpeg,Timber,,Timber,,No,,1.5,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/109170/56748__AST_IM_20220726_092546.jpeg,True,109170,253,Trail Bridge,One of the short wooden bridges along trail from Taylor Meadows to BTJ,56748,AST_IM_20220726_092546.jpeg,Timber,,Timber,,No,,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/109170/87887__AST_EX_20250914_153833.jpeg,True,109170,253,Trail Bridge,One of the short wooden bridges along trail from Taylor Meadows to BTJ,87887,AST_EX_20250914_153833.jpeg,Timber,,Timber,,No,,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/109334/88887__AST_EX_20250929_145705.jpeg,True,109334,253,Trail Bridge,bridge over creek,88887,AST_EX_20250929_145705.jpeg,Timber,Beam,Timber,,,No railings,2.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/109407/56976__AST_IM_20220725_120936.jpeg,True,109407,253,Trail Bridge,Old 2 plank bridge over small creek between site 25/24 condition 60,56976,AST_IM_20220725_120936.jpeg,Timber,Beam,Timber,,,No railings,1.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/109407/87893__AST_EX_20250914_150611.jpeg,True,109407,253,Trail Bridge,Old 2 plank bridge over small creek between site 25/24 condition 60,87893,AST_EX_20250914_150611.jpeg,Timber,Beam,Timber,,,No railings,1.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/109407/88272__AST_EX_20250918_095932.jpeg,True,109407,253,Trail Bridge,Old 2 plank bridge over small creek between site 25/24 condition 60,88272,AST_EX_20250918_095932.jpeg,Timber,Beam,Timber,,,No railings,1.0,,,Timber,,0.5,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/109534/57118__AST_IM_20220729_095124.jpeg,True,109534,253,Trail Bridge,"2m wide, timber abutment, 6m long, guard rails no hand rails, wood planks, in good shape, 75%, isd 2020",57118,AST_IM_20220729_095124.jpeg,Timber,Beam,Timber,,,No railings,6.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/109536/57117__AST_IM_20220729_094345.jpeg,True,109536,253,Trail Bridge,,57117,AST_IM_20220729_094345.jpeg,Timber,Beam,Timber,,,No railings,8.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/109538/57116__AST_IM_20220729_094129.jpeg,True,109538,253,Trail Bridge,"2.5m wide, on gabions, 6m long, guard rails no hand rails, wood planks, in good shape, 80%, isd 2020",57116,AST_IM_20220729_094129.jpeg,Gabions,Beam,Timber,,,No railings,6.0,,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/109619/64862__AST_IM_20220723_142309.jpeg,True,109619,253,Trail Bridge,Old but solid  | In service date estimated  | Approximately 6m long.,64862,AST_IM_20220723_142309.jpeg,Gabions,Beam,Timber,,No,No railings,18.2,,,Timber,,1.36,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/109619/64863__AST_IM_20220723_142211.jpeg,True,109619,253,Trail Bridge,Old but solid  | In service date estimated  | Approximately 6m long.,64863,AST_IM_20220723_142211.jpeg,Gabions,Beam,Timber,,No,No railings,18.2,,,Timber,,1.36,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/110164/58070__AST_IM_20220806_153259.jpeg,True,110164,253,Trail Bridge,Second bridge on cone trail. Formerly bridge 3 before re-route at old second bridge. 4.88 m (16’) x 1.06 m (3.5’) steel I-beam bridge,58070,AST_IM_20220806_153259.jpeg,Concrete,Beam,Timber,,No,,4.88,,,Steel,,1.06,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/110169/58072__AST_IM_20220806_153044.jpeg,True,110169,253,Trail Bridge,Third bridge on the cone tour trail. Formerly bridge 5 before 2 reroutes around previous bridges.,58072,AST_IM_20220806_153044.jpeg,Concrete,Beam,Timber,,No,,5.5,,,Steel,,1.06,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/110170/58115__AST_IM_20220806_152339.jpeg,True,110170,253,Trail Bridge,Wood construction,58115,AST_IM_20220806_152339.jpeg,Concrete,Beam,Timber,,No,,8.6,,,Steel,,1.06,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/110171/58073__AST_IM_20220806_154242.jpeg,True,110171,253,Trail Bridge,4.27 m (14’) x 1.06 m (3.5’) steel I-beam bridge,58073,AST_IM_20220806_154242.jpeg,Concrete,Beam,Timber,,No,,4.27,,,Steel,,1.06,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/110299/58196__AST_IM_20220807_103615.jpeg,True,110299,253,Trail Bridge,"1x6.5m, wood, just after dedication cairn,",58196,AST_IM_20220807_103615.jpeg,Timber,Beam,Timber,,,No railings,6.5,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/110299/58214__AST_IM_20220807_103601.jpeg,True,110299,253,Trail Bridge,"1x6.5m, wood, just after dedication cairn,",58214,AST_IM_20220807_103601.jpeg,Timber,Beam,Timber,,,No railings,6.5,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/110299/58226__AST_IM_20220807_103623.jpeg,True,110299,253,Trail Bridge,"1x6.5m, wood, just after dedication cairn,",58226,AST_IM_20220807_103623.jpeg,Timber,Beam,Timber,,,No railings,6.5,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/110788/58829__AST_IM_20220810_141749.jpeg,True,110788,253,Trail Bridge,One of three in grouping,58829,AST_IM_20220810_141749.jpeg,Timber,Beam,Timber,,,No railings,,,,,,,False,,,,
data/citywide/images/253/110805/58828__AST_IM_20220809_135016.jpeg,True,110805,253,Trail Bridge,One of two bridges from Kain Hut to outhouses,58828,AST_IM_20220809_135016.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/253/110810/74981__AST_EX_20241010_093848.jpeg,True,110810,253,Trail Bridge,First bridge on main trail nearest to parking lot. New Sept 2024,74981,AST_EX_20241010_093848.jpeg,Timber,Beam,Timber,,,2 railings,,,,Timber,,,False,,,,
data/citywide/images/253/110810/74982__AST_EX_20241010_093829.jpeg,True,110810,253,Trail Bridge,First bridge on main trail nearest to parking lot. New Sept 2024,74982,AST_EX_20241010_093829.jpeg,Timber,Beam,Timber,,,2 railings,,,,Timber,,,False,,,,
data/citywide/images/253/110810/74983__AST_EX_20241010_093817.jpeg,True,110810,253,Trail Bridge,First bridge on main trail nearest to parking lot. New Sept 2024,74983,AST_EX_20241010_093817.jpeg,Timber,Beam,Timber,,,2 railings,,,,Timber,,,False,,,,
data/citywide/images/253/110818/58789__AST_IM_20220810_142652.jpeg,True,110818,253,Trail Bridge,Wooden bridge on main trail; collect height,58789,AST_IM_20220810_142652.jpeg,Timber,Beam,,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/253/110818/58790__AST_IM_20220810_142722.jpeg,True,110818,253,Trail Bridge,Wooden bridge on main trail; collect height,58790,AST_IM_20220810_142722.jpeg,Timber,Beam,,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/253/110868/58842__AST_IM_20220811_130506.jpeg,True,110868,253,Trail Bridge,Trail Bridge between holt creek and sandy pool - Very good 70,58842,AST_IM_20220811_130506.jpeg,Timber,,Timber,,,,8.0,,,Timber,,,True,medium (6-20m),,,
data/citywide/images/253/110944/59124__AST_IM_20220731_114610.jpeg,True,110944,253,Trail Bridge,"Approximately 12 metres long, metal IBeam stringers with wood decking, 1.2 metres wide with pedestrian rails",59124,AST_IM_20220731_114610.jpeg,Concrete,Beam,Timber,,,No railings,12.0,,,Steel,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/111745/59682__AST_IM_20220808_151738.jpeg,True,111745,253,Trail Bridge,Fair 55. Railing wobbly. 0.9 x5.7,59682,AST_IM_20220808_151738.jpeg,Timber,Beam,Timber,,,,5.7,,,Timber,,0.9,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/111745/59699__AST_IM_20220808_151631.jpeg,True,111745,253,Trail Bridge,Fair 55. Railing wobbly. 0.9 x5.7,59699,AST_IM_20220808_151631.jpeg,Timber,Beam,Timber,,,,5.7,,,Timber,,0.9,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/111782/59651__AST_IM_20220808_125006.jpeg,True,111782,253,Trail Bridge,Good 75. Bridge between Assiniboine Huts. 1.75x 7.4. ,59651,AST_IM_20220808_125006.jpeg,Steel,Beam,Timber,,Yes,No railings,7.4,,,Steel,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/111782/59653__AST_IM_20220808_125108.jpeg,True,111782,253,Trail Bridge,Good 75. Bridge between Assiniboine Huts. 1.75x 7.4. ,59653,AST_IM_20220808_125108.jpeg,Steel,Beam,Timber,,Yes,No railings,7.4,,,Steel,,1.75,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/111862/59885__Footbridge_behind_cabin.JPG,True,111862,253,Trail Bridge,Corral bridge. 3'x16' ft,59885,Footbridge behind cabin.JPG,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/111951/59924__AST_IM_20220729_122412.jpeg,True,111951,253,Trail Bridge,Bridge washed out,59924,AST_IM_20220729_122412.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/253/111951/59925__AST_IM_20220729_122405.jpeg,True,111951,253,Trail Bridge,Bridge washed out,59925,AST_IM_20220729_122405.jpeg,Timber,Beam,Timber,,,No railings,,,,Timber,,,False,,,,
data/citywide/images/253/111952/59918__AST_IM_20220731_110639.jpeg,True,111952,253,Trail Bridge,Wooden beam bridge with steel beams | Along the Skagit River trail | Could be 28 mile creek,59918,AST_IM_20220731_110639.jpeg,Timber,Beam,Timber,,,No railings,,,,Steel,,,False,,,,
data/citywide/images/253/111952/59919__AST_IM_20220731_110614.jpeg,True,111952,253,Trail Bridge,Wooden beam bridge with steel beams | Along the Skagit River trail | Could be 28 mile creek,59919,AST_IM_20220731_110614.jpeg,Timber,Beam,Timber,,,No railings,,,,Steel,,,False,,,,
data/citywide/images/253/111952/59920__AST_IM_20220731_110607.jpeg,True,111952,253,Trail Bridge,Wooden beam bridge with steel beams | Along the Skagit River trail | Could be 28 mile creek,59920,AST_IM_20220731_110607.jpeg,Timber,Beam,Timber,,,No railings,,,,Steel,,,False,,,,
data/citywide/images/253/112369/60580__AST_IM_20220807_102448.jpeg,True,112369,253,Trail Bridge,Condition - 70%,60580,AST_IM_20220807_102448.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,0.75,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/112834/61096__AST_IM_20220824_144028.jpeg,True,112834,253,Trail Bridge,"Good 75. Metal truss bridge, wood decking, railing. 0.9x51.5",61096,AST_IM_20220824_144028.jpeg,Steel,Truss,Timber,,,,51.5,,,Aluminum,,0.9,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/112834/61106__AST_IM_20220824_144336.jpeg,True,112834,253,Trail Bridge,"Good 75. Metal truss bridge, wood decking, railing. 0.9x51.5",61106,AST_IM_20220824_144336.jpeg,Steel,Truss,Timber,,,,51.5,,,Aluminum,,0.9,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/112834/61107__AST_IM_20220824_144013.jpeg,True,112834,253,Trail Bridge,"Good 75. Metal truss bridge, wood decking, railing. 0.9x51.5",61107,AST_IM_20220824_144013.jpeg,Steel,Truss,Timber,,,,51.5,,,Aluminum,,0.9,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/112834/61118__AST_IM_20220824_143953.jpeg,True,112834,253,Trail Bridge,"Good 75. Metal truss bridge, wood decking, railing. 0.9x51.5",61118,AST_IM_20220824_143953.jpeg,Steel,Truss,Timber,,,,51.5,,,Aluminum,,0.9,True,long (>20m),standard (0.9-1.5m),,
data/citywide/images/253/113153/61463__AST_IM_20220826_141234.jpeg,True,113153,253,Trail Bridge,Steel stringer 15m condition 80,61463,AST_IM_20220826_141234.jpeg,Steel,Beam,Timber,,,,15.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/113163/61470__AST_IM_20220826_133719.jpeg,True,113163,253,Trail Bridge,Over creek with hand railing condition 65,61470,AST_IM_20220826_133719.jpeg,Timber,Beam,Timber,,,,6.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/113164/61473__AST_IM_20220826_135318.jpeg,True,113164,253,Trail Bridge,Cantilever 70k condition 85,61473,AST_IM_20220826_135318.jpeg,Steel,Beam,Timber,,,,8.0,,,Steel,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/113168/61475__AST_IM_20220826_131253.jpeg,True,113168,253,Trail Bridge,Over creek condition 80,61475,AST_IM_20220826_131253.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/113184/61513__AST_IM_20220826_131123.jpeg,True,113184,253,Trail Bridge,installed 2020 - 5m length,61513,AST_IM_20220826_131123.jpeg,Timber,Beam,Timber,,,No railings,5.0,,,Timber,,,True,short (<6m),,,
data/citywide/images/253/113217/73350__AST_EX_20240907_104955.jpeg,True,113217,253,Trail Bridge,Corduroy Bridge before camp on PCT,73350,AST_EX_20240907_104955.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/113217/73351__AST_EX_20240907_103834.jpeg,True,113217,253,Trail Bridge,Corduroy Bridge before camp on PCT,73351,AST_EX_20240907_103834.jpeg,Timber,Beam,Timber,,,No railings,3.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/113803/62195__AST_IM_20220830_101433.jpeg,True,113803,253,Trail Bridge,2019 or 2020 | 12ft long. Three 12ft 4x6 stringers and 2x6 cedar decking at 3.5 ft wide.,62195,AST_IM_20220830_101433.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/113803/62198__AST_IM_20220830_101427.jpeg,True,113803,253,Trail Bridge,2019 or 2020 | 12ft long. Three 12ft 4x6 stringers and 2x6 cedar decking at 3.5 ft wide.,62198,AST_IM_20220830_101427.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/113804/62187__AST_IM_20220830_104242.jpeg,True,113804,253,Trail Bridge,Three 12ft 4x6 stringers.  2x6 decking at 3.5ft wide,62187,AST_IM_20220830_104242.jpeg,Timber,Beam,Timber,,,No railings,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/113952/62330__AST_IM_20220901_143048.jpeg,True,113952,253,Trail Bridge,Aluminum bridge. aprox 15m long by 3ft wide. wood decking starting to rot,62330,AST_IM_20220901_143048.jpeg,Steel,Beam,Timber,,,,6.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/113952/88958__AST_EX_20250924_141343.jpeg,True,113952,253,Trail Bridge,Aluminum bridge. aprox 15m long by 3ft wide. wood decking starting to rot,88958,AST_EX_20250924_141343.jpeg,Steel,Beam,Timber,,,,6.0,,,Aluminum,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/113954/88897__AST_EX_20250924_140237.jpeg,True,113954,253,Trail Bridge,Wood bridge decking showing rot starting. Metal grate on top.  | 4x6 stringers in good shape,88897,AST_EX_20250924_140237.jpeg,Timber,Beam,,,,No railings,,,,,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/113958/88896__AST_EX_20250924_134626.jpeg,True,113958,253,Trail Bridge,6x6 stingers 4m long | Grip grate on top,88896,AST_EX_20250924_134626.jpeg,Timber,Beam,Timber,,,No railings,6.0,,,,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114081/62478__AST_IM_20220831_111545.jpeg,True,114081,253,Trail Bridge,Conner lakes inflow foot bridge ,62478,AST_IM_20220831_111545.jpeg,Gabions,Beam,Timber,,,No railings,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/114085/62469__AST_IM_20220901_150628.jpeg,True,114085,253,Trail Bridge,Forsyth first footbridge ,62469,AST_IM_20220901_150628.jpeg,Gabions,Beam,Timber,,,No railings,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/114085/86158__AST_EX_20250806_190214.jpeg,True,114085,253,Trail Bridge,Forsyth first footbridge ,86158,AST_EX_20250806_190214.jpeg,Gabions,Beam,Timber,,,No railings,7.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/114574/62834__AST_IM_20220901_132103.jpeg,True,114574,253,Trail Bridge,5ft wide 10m long | 2x6 decking. Rotting  | Loose railing due to week decking  | Three 6x6 beams are rotting  | One gabion in middle | Cement blocks on either end.,62834,AST_IM_20220901_132103.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114574/62838__AST_IM_20220901_132150.jpeg,True,114574,253,Trail Bridge,5ft wide 10m long | 2x6 decking. Rotting  | Loose railing due to week decking  | Three 6x6 beams are rotting  | One gabion in middle | Cement blocks on either end.,62838,AST_IM_20220901_132150.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114635/62977__AST_IM_20220910_092600.jpeg,True,114635,253,Trail Bridge,New in 2022.,62977,AST_IM_20220910_092600.jpeg,Timber,Beam,Timber,,,No railings,20.0,,,Timber,,0.5,True,long (>20m),narrow (<0.9m),,
data/citywide/images/253/114635/62981__AST_IM_20220910_092613.jpeg,True,114635,253,Trail Bridge,New in 2022.,62981,AST_IM_20220910_092613.jpeg,Timber,Beam,Timber,,,No railings,20.0,,,Timber,,0.5,True,long (>20m),narrow (<0.9m),,
data/citywide/images/253/114701/63056__MI_20220913_122156.jpg,True,114701,253,Trail Bridge,Trail Bridge,63056,MI_20220913_122156.jpg,Gabions,Beam,Timber,,Yes,No railings,5.0,,,Timber,,1.54,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/114711/63050__MI_20220913_122628.jpg,True,114711,253,Trail Bridge,Trail Bridge,63050,MI_20220913_122628.jpg,Gabions,Beam,Timber,,Yes,No railings,16.8,,,Timber,,1.54,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114768/90073__IMG_6670.jpg,True,114768,253,Trail Bridge,Hot dip galvanized steel stringers w/ timber decking and concrete abutments. Can accommodate Park Operator ATVs.,90073,IMG_6670.jpg,Concrete,Beam,Timber,2.0,Yes,No railings,12.2,,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/114768/90074__IMG_6664.jpg,True,114768,253,Trail Bridge,Hot dip galvanized steel stringers w/ timber decking and concrete abutments. Can accommodate Park Operator ATVs.,90074,IMG_6664.jpg,Concrete,Beam,Timber,2.0,Yes,No railings,12.2,,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/114768/90075__IMG_6665.jpg,True,114768,253,Trail Bridge,Hot dip galvanized steel stringers w/ timber decking and concrete abutments. Can accommodate Park Operator ATVs.,90075,IMG_6665.jpg,Concrete,Beam,Timber,2.0,Yes,No railings,12.2,,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/114815/63081__AST_IM_20220902_111956.jpeg,True,114815,253,Trail Bridge,I beam and rail  40 ft 8/10,63081,AST_IM_20220902_111956.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/114815/69758__AST_EX_20240606_090250.jpeg,True,114815,253,Trail Bridge,I beam and rail  40 ft 8/10,69758,AST_EX_20240606_090250.jpeg,Timber,Beam,Timber,,,,11.0,,,Timber,,0.75,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/114923/63201__AST_IM_20220916_144900.jpeg,True,114923,253,Trail Bridge,9x3m,63201,AST_IM_20220916_144900.jpeg,Timber,Beam,Timber,,,No railings,9.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114932/63197__AST_IM_20220916_151144.jpeg,True,114932,253,Trail Bridge,2 sections | 16x2m,63197,AST_IM_20220916_151144.jpeg,Timber,Beam,,,,No railings,16.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114940/63198__AST_IM_20220916_143944.jpeg,True,114940,253,Trail Bridge,2m wide by 5m long,63198,AST_IM_20220916_143944.jpeg,Timber,Beam,Timber,,,No railings,5.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/114943/63217__AST_IM_20220916_101151.jpeg,True,114943,253,Trail Bridge,approx 8x2m,63217,AST_IM_20220916_101151.jpeg,Timber,Beam,,,,No railings,8.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114950/63261__AST_IM_20220915_133606.jpeg,True,114950,253,Trail Bridge,4 cut logs over swampy sections,63261,AST_IM_20220915_133606.jpeg,Timber,Beam,,,,No railings,1.5,,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/114951/63266__AST_IM_20220915_134206.jpeg,True,114951,253,Trail Bridge,Decking 2x6 | Stringers 4x6 x3 | 4m long 1m wide,63266,AST_IM_20220915_134206.jpeg,Timber,Beam,Timber,,,No railings,4.0,,,Timber,,1.0,True,short (<6m),standard (0.9-1.5m),,
data/citywide/images/253/114959/63246__AST_IM_20220916_145302.jpeg,True,114959,253,Trail Bridge,2m wide 5m long,63246,AST_IM_20220916_145302.jpeg,Timber,Beam,Timber,,,No railings,5.0,,,Timber,,2.0,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/114960/63265__AST_IM_20220916_152054.jpeg,True,114960,253,Trail Bridge,2m wide 6m long,63265,AST_IM_20220916_152054.jpeg,Timber,Beam,Timber,,,No railings,6.0,,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114962/63267__AST_IM_20220916_143949.jpeg,True,114962,253,Trail Bridge,"Log logs cut down | 7m long, 3m wide",63267,AST_IM_20220916_143949.jpeg,Timber,Beam,,,,No railings,7.0,,,Timber,,3.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114963/63251__AST_IM_20220915_145555.jpeg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",63251,AST_IM_20220915_145555.jpeg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114963/63264__AST_IM_20220915_145619.jpeg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",63264,AST_IM_20220915_145619.jpeg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114963/76557__20.jpg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",76557,20.jpg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114963/76558__19.jpg,True,114963,253,Trail Bridge,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",76558,19.jpg,Timber,Beam,Timber,,,No railings,13.0,,,Steel,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114971/63260__AST_IM_20220916_151516.jpeg,True,114971,253,Trail Bridge,2m wide 8m long,63260,AST_IM_20220916_151516.jpeg,Timber,Beam,Timber,,,No railings,8.0,,,,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/114996/67237__114996_photo.png,True,114996,253,Trail Bridge,25ft,67237,114996 photo.png,Concrete,Truss,Timber,,Yes,,11.0,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/114997/88127__AST_EX_20250917_141553.jpeg,True,114997,253,Trail Bridge,25 ft wooden bridge ,88127,AST_EX_20250917_141553.jpeg,Concrete,Truss,Timber,,Yes,,9.5,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/114997/88154__AST_EX_20250917_141558.jpeg,True,114997,253,Trail Bridge,25 ft wooden bridge ,88154,AST_EX_20250917_141558.jpeg,Concrete,Truss,Timber,,Yes,,9.5,,,,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/115209/72991__Bridge.jpg,True,115209,253,Trail Bridge,Trail Bridge,72991,Bridge.jpg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,0.7,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/115209/85368__AST_EX_20250723_164913.jpeg,True,115209,253,Trail Bridge,Trail Bridge,85368,AST_EX_20250723_164913.jpeg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,Timber,,0.7,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/115211/72993__bridge...jpg,True,115211,253,Trail Bridge,Trail Bridge,72993,bridge...jpg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,,,0.7,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/115211/85367__AST_EX_20250723_165320.jpeg,True,115211,253,Trail Bridge,Trail Bridge,85367,AST_EX_20250723_165320.jpeg,Timber,Beam,Timber,,No,No railings,4.0,Timber/Wood,,,,0.7,True,short (<6m),narrow (<0.9m),,
data/citywide/images/253/115870/63951__AST_IM_20221019_124505.jpeg,True,115870,253,Trail Bridge,2 sections connecting at centre of creek | 2 log stringers with 2x6 boards running length wise | Sections |1-10m | 2-8m | Installed by locals,63951,AST_IM_20221019_124505.jpeg,Timber,Beam,Timber,,,No railings,18.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/115870/63952__AST_IM_20221019_124419.jpeg,True,115870,253,Trail Bridge,2 sections connecting at centre of creek | 2 log stringers with 2x6 boards running length wise | Sections |1-10m | 2-8m | Installed by locals,63952,AST_IM_20221019_124419.jpeg,Timber,Beam,Timber,,,No railings,18.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116051/64017__AST_IM_20221026_145039.jpeg,True,116051,253,Trail Bridge,Third Canyon Trail Bridge,64017,AST_IM_20221026_145039.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/116051/64018__AST_IM_20221026_144955.jpeg,True,116051,253,Trail Bridge,Third Canyon Trail Bridge,64018,AST_IM_20221026_144955.jpeg,Timber,Beam,Timber,,,,10.0,,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
