,File Name,Asset ID,Description,Abutment Material,Bridge Type,Decking Material,Fall Height (m),Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Structure Position,Width (m)
1464,AST_IM_20220830_103737.jpeg,113805,"The structural components are steel beams with steel cross bracing. The foundations are rock filled gabions. The decking is yellow cedar. Chapman bridge steel and cedar decking - weighs approx 6,200 pounds",Timber,Beam,Timber,-1.0,No railings,13.5,True,Steel,,3.0
1465,AST_IM_20220830_103921.jpeg,113805,"The structural components are steel beams with steel cross bracing. The foundations are rock filled gabions. The decking is yellow cedar. Chapman bridge steel and cedar decking - weighs approx 6,200 pounds",Timber,Beam,Timber,-1.0,No railings,13.5,True,Steel,,3.0
1466,AST_IM_20220830_103928.jpeg,113805,"The structural components are steel beams with steel cross bracing. The foundations are rock filled gabions. The decking is yellow cedar. Chapman bridge steel and cedar decking - weighs approx 6,200 pounds",Timber,Beam,Timber,-1.0,No railings,13.5,True,Steel,,3.0
1467,AST_EX_20250924_141343.jpeg,113952,Aluminum bridge. aprox 15m long by 3ft wide. wood decking starting to rot,Steel,Beam,Timber,-1.0,TBD,6.0,True,Aluminum,,1.5
1468,AST_IM_20220901_143048.jpeg,113952,Aluminum bridge. aprox 15m long by 3ft wide. wood decking starting to rot,Steel,Beam,Timber,-1.0,TBD,6.0,True,Aluminum,,1.5
1469,AST_EX_20250924_140237.jpeg,113954,Wood bridge decking showing rot starting. Metal grate on top.  | 4x6 stringers in good shape,Timber,Beam,TBD,-1.0,No railings,0.0,False,TBD,,1.5
1470,AST_EX_20250924_134626.jpeg,113958,6x6 stingers 4m long | Grip grate on top,Timber,Beam,Timber,-1.0,No railings,6.0,True,TBD,,1.5
1471,AST_IM_20220901_171431.jpeg,114014,Good 75. Suspension bridge. 0.9x9,Steel,Suspension,Timber,-1.0,TBD,9.0,True,Aluminum,,0.9
1472,AST_IM_20220901_171448.jpeg,114014,Good 75. Suspension bridge. 0.9x9,Steel,Suspension,Timber,-1.0,TBD,9.0,True,Aluminum,,0.9
1473,AST_IM_20220901_171459.jpeg,114014,Good 75. Suspension bridge. 0.9x9,Steel,Suspension,Timber,-1.0,TBD,9.0,True,Aluminum,,0.9
1474,AST_IM_20220831_130717.jpeg,114047,In service date estimated,TBD,Beam,Timber,-1.0,TBD,0.0,False,Timber,,1.0
1475,AST_IM_20220831_111545.jpeg,114081,Conner lakes inflow foot bridge ,Gabions,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1476,AST_EX_20250806_190214.jpeg,114085,Forsyth first footbridge ,Gabions,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1477,AST_IM_20220901_150628.jpeg,114085,Forsyth first footbridge ,Gabions,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1478,AST_EX_20250806_191639.jpeg,114090,Forsyth 2nd bridge 30ft,Timber,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1479,AST_IM_20220830_134901.jpeg,114090,Forsyth 2nd bridge 30ft,Timber,Beam,Timber,-1.0,No railings,7.0,True,Timber,,1.0
1480,AST_IM_20220903_141135.jpeg,114287,"Wooden bridge spanning stream 5 m long,  | 3x8 decking and log stringers",TBD,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1481,AST_IM_20220903_125252.jpeg,114290,"Wooden stringer beam bridge with wooden planks, over stream. 10m long",TBD,Beam,Timber,-1.0,No railings,10.0,True,Timber,,1.0
1482,AST_IM_20220903_130210.jpeg,114291,Wooden plank bridge with log sill abutment.  4 m long 1 m wide,TBD,Beam,Timber,-1.0,No railings,4.0,True,Timber,,0.0
1483,AST_IM_20220901_132150.jpeg,114574,5ft wide 10m long | 2x6 decking. Rotting  | Loose railing due to week decking  | Three 6x6 beams are rotting  | One gabion in middle | Cement blocks on either end.,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
1484,AST_IM_20220901_132103.jpeg,114574,5ft wide 10m long | 2x6 decking. Rotting  | Loose railing due to week decking  | Three 6x6 beams are rotting  | One gabion in middle | Cement blocks on either end.,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.5
1485,AST_IM_20220910_092613.jpeg,114635,New in 2022.,Timber,Beam,Timber,-1.0,No railings,20.0,True,Timber,,0.5
1486,AST_IM_20220910_092600.jpeg,114635,New in 2022.,Timber,Beam,Timber,-1.0,No railings,20.0,True,Timber,,0.5
1487,AST_IM_20220901_152036.jpeg,114646,Bridge 1,Timber,Beam,Timber,-1.0,No railings,10.0,True,Timber,,1.0
1488,MI_20220913_122156.jpg,114701,Trail Bridge,Gabions,Beam,Timber,-1.0,No railings,5.0,True,Timber,,1.54
1489,MI_20220913_123208.jpg,114702,Trail Bridge,TBD,Beam,Timber,-1.0,No railings,3.1,True,Timber,,1.54
1490,MI_20220913_122628.jpg,114711,Trail Bridge,Gabions,Beam,Timber,-1.0,No railings,16.8,True,Timber,,1.54
1491,IMG_6664.jpg,114768,Hot dip galvanized steel stringers w/ timber decking and concrete abutments. Can accommodate Park Operator ATVs.,Concrete,Beam,Timber,2.0,No railings,12.2,True,Steel,,2.0
1492,IMG_6665.jpg,114768,Hot dip galvanized steel stringers w/ timber decking and concrete abutments. Can accommodate Park Operator ATVs.,Concrete,Beam,Timber,2.0,No railings,12.2,True,Steel,,2.0
1493,IMG_6670.jpg,114768,Hot dip galvanized steel stringers w/ timber decking and concrete abutments. Can accommodate Park Operator ATVs.,Concrete,Beam,Timber,2.0,No railings,12.2,True,Steel,,2.0
1494,AST_EX_20240606_090250.jpeg,114815,I beam and rail  40 ft 8/10,Timber,Beam,Timber,-1.0,TBD,11.0,True,Timber,,0.75
1495,AST_IM_20220902_111956.jpeg,114815,I beam and rail  40 ft 8/10,Timber,Beam,Timber,-1.0,TBD,11.0,True,Timber,,0.75
1496,AST_IM_20220916_144900.jpeg,114923,9x3m,Timber,Beam,Timber,-1.0,No railings,9.0,True,Timber,,3.0
1497,AST_IM_20220916_151144.jpeg,114932,2 sections | 16x2m,Timber,Beam,TBD,-1.0,No railings,16.0,True,Timber,,2.0
1498,AST_IM_20220916_143944.jpeg,114940,2m wide by 5m long,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,2.0
1499,AST_IM_20220916_101151.jpeg,114943,approx 8x2m,Timber,Beam,TBD,-1.0,No railings,8.0,True,Timber,,2.0
1500,AST_IM_20220915_131119.jpeg,114947,Old split pot bridge | Sagging in middle - broken | 8m long 1.5m wide,Timber,Beam,Timber,-1.0,No railings,8.0,True,TBD,,1.5
1501,AST_IM_20220915_131234.jpeg,114947,Old split pot bridge | Sagging in middle - broken | 8m long 1.5m wide,Timber,Beam,Timber,-1.0,No railings,8.0,True,TBD,,1.5
1502,AST_IM_20220915_131142.jpeg,114947,Old split pot bridge | Sagging in middle - broken | 8m long 1.5m wide,Timber,Beam,Timber,-1.0,No railings,8.0,True,TBD,,1.5
1503,AST_IM_20220915_133606.jpeg,114950,4 cut logs over swampy sections,Timber,Beam,TBD,-1.0,No railings,1.5,True,Timber,,1.5
1504,AST_IM_20220915_134206.jpeg,114951,Decking 2x6 | Stringers 4x6 x3 | 4m long 1m wide,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,1.0
1505,AST_IM_20220916_145302.jpeg,114959,2m wide 5m long,Timber,Beam,Timber,-1.0,No railings,5.0,True,Timber,,2.0
1506,AST_IM_20220916_152054.jpeg,114960,2m wide 6m long,Timber,Beam,Timber,-1.0,No railings,6.0,True,Timber,,2.0
1507,AST_IM_20220916_143949.jpeg,114962,"Log logs cut down | 7m long, 3m wide",Timber,Beam,TBD,-1.0,No railings,7.0,True,Timber,,3.0
1508,PRELIMINARY drwg. Steele Bridge 16-11-21.pdf,114963,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",Timber,Beam,Timber,-1.0,No railings,13.0,True,Steel,,1.5
1509,Bridge Diagram.pdf,114963,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",Timber,Beam,Timber,-1.0,No railings,13.0,True,Steel,,1.5
1510,20.jpg,114963,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",Timber,Beam,Timber,-1.0,No railings,13.0,True,Steel,,1.5
1511,19.jpg,114963,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",Timber,Beam,Timber,-1.0,No railings,13.0,True,Steel,,1.5
1512,AST_IM_20220915_145619.jpeg,114963,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",Timber,Beam,Timber,-1.0,No railings,13.0,True,Steel,,1.5
1513,AST_IM_20220915_145555.jpeg,114963,"Steele Creek bridge steel and cedar decking; weighs approx 6,100 pounds",Timber,Beam,Timber,-1.0,No railings,13.0,True,Steel,,1.5
1514,AST_IM_20220916_151516.jpeg,114971,2m wide 8m long,Timber,Beam,Timber,-1.0,No railings,8.0,True,TBD,,2.0
1515,114996 photo.png,114996,25ft,Concrete,Truss,Timber,-1.0,TBD,11.0,True,TBD,,1.2
1516,AST_EX_20250917_141558.jpeg,114997,25 ft wooden bridge ,Concrete,Truss,Timber,-1.0,TBD,9.5,True,TBD,,1.2
1517,AST_EX_20250917_141553.jpeg,114997,25 ft wooden bridge ,Concrete,Truss,Timber,-1.0,TBD,9.5,True,TBD,,1.2
1518,AST_EX_20250723_164913.jpeg,115209,Trail Bridge,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,0.7
1519,Bridge.jpg,115209,Trail Bridge,Timber,Beam,Timber,-1.0,No railings,4.0,True,Timber,,0.7
1520,AST_EX_20250723_165320.jpeg,115211,Trail Bridge,Timber,Beam,Timber,-1.0,No railings,4.0,True,,,0.7
1521,bridge...jpg,115211,Trail Bridge,Timber,Beam,Timber,-1.0,No railings,4.0,True,,,0.7
1522,MI_20220920_144659.jpg,115247,Trail Bridge,TBD,Beam,Timber,-1.0,TBD,6.2,True,Timber,,1.5
1523,MI_20220920_144023.jpg,115261,Trail Bridge 78. 8 meters,Timber,Beam,Timber,-1.0,TBD,7.0,True,Timber,,0.8
1524,AST_IM_20220920_125736.jpeg,115268,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",Timber,Beam,Timber,-1.0,No railings,25.0,True,Timber,,2.0
1525,AST_IM_20220920_125844.jpeg,115268,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",Timber,Beam,Timber,-1.0,No railings,25.0,True,Timber,,2.0
1526,AST_IM_20220920_125809.jpeg,115268,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",Timber,Beam,Timber,-1.0,No railings,25.0,True,Timber,,2.0
1527,AST_IM_20220920_130101.jpeg,115268,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",Timber,Beam,Timber,-1.0,No railings,25.0,True,Timber,,2.0
1528,AST_IM_20220920_130113.jpeg,115268,"1.5m wide by 25m long plus 2m ramps on either side  | Mix of 2x8, 2x6 and 2x4 decking  | Metal and wood vertical posts  | 2x12 horizontal supporting cross boards under decking",Timber,Beam,Timber,-1.0,No railings,25.0,True,Timber,,2.0
1529,AST_EX_20230925_155112.jpeg,115803,Dimensional Lumber decked bridge with log strigers circa 2000.  90/100.  20 feet long 6 feet wide,,,Timber,-1.0,No railings,,False,Timber,,1.0
1530,MI_20221012_111319.jpg,115803,Dimensional Lumber decked bridge with log strigers circa 2000.  90/100.  20 feet long 6 feet wide,,,Timber,-1.0,No railings,,False,Timber,,1.0
1531,AST_EX_20230925_154731.jpeg,115806,"Split Log Bridge circa 1997, 20'long, 8' wide.  60/100",,,Timber,-1.0,No railings,,False,Timber,,2.5
1532,MI_20221012_111739.jpg,115806,"Split Log Bridge circa 1997, 20'long, 8' wide.  60/100",,,Timber,-1.0,No railings,,False,Timber,,2.5
1533,AST_EX_20230925_145801.jpeg,115807,Split Log Bridge Circa 1997.  75/100. 12 feet long 6 feet wide,,,Timber,-1.0,No railings,,False,Timber,,2.5
1534,AST_EX_20230925_154623.jpeg,115809,"Bridge Umbunkments with log water bar in the middle, no Bridge. circa 1998.  25' long, 8' wide.  Needs Bridge over top. 20/100",,,Timber,-1.0,No railings,,False,Timber,,2.0
1535,MI_20221012_114629.jpg,115809,"Bridge Umbunkments with log water bar in the middle, no Bridge. circa 1998.  25' long, 8' wide.  Needs Bridge over top. 20/100",,,Timber,-1.0,No railings,,False,Timber,,2.0
1536,AST_EX_20230925_154137.jpeg,115814,"Dimensional Lumber Decking with Log Strigers 90/100 circa 2000.  25' long, 6' wide",,,Timber,-1.0,No railings,,False,Timber,,1.0
1537,AST_IM_20221019_124419.jpeg,115870,2 sections connecting at centre of creek | 2 log stringers with 2x6 boards running length wise | Sections |1-10m | 2-8m | Installed by locals,Timber,Beam,Timber,-1.0,No railings,18.0,True,Timber,,1.0
1538,AST_IM_20221019_124505.jpeg,115870,2 sections connecting at centre of creek | 2 log stringers with 2x6 boards running length wise | Sections |1-10m | 2-8m | Installed by locals,Timber,Beam,Timber,-1.0,No railings,18.0,True,Timber,,1.0
1539,AST_IM_20221026_144955.jpeg,116051,Third Canyon Trail Bridge,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.0
1540,AST_IM_20221026_145039.jpeg,116051,Third Canyon Trail Bridge,Timber,Beam,Timber,-1.0,TBD,10.0,True,Timber,,1.0
1541,AST_IM_20230125_160236.jpeg,116619,4 steps up to bridge | bridge is 1.5m wide by 17m bridge  | 4m boardwalk on opposite side from steps,Timber,Beam,Timber,-1.0,No railings,21.0,True,Timber,,1.5
1542,AST_IM_20230125_160226.jpeg,116619,4 steps up to bridge | bridge is 1.5m wide by 17m bridge  | 4m boardwalk on opposite side from steps,Timber,Beam,Timber,-1.0,No railings,21.0,True,Timber,,1.5
1543,AST_IM_20230125_160304.jpeg,116619,4 steps up to bridge | bridge is 1.5m wide by 17m bridge  | 4m boardwalk on opposite side from steps,Timber,Beam,Timber,-1.0,No railings,21.0,True,Timber,,1.5
1544,AST_IM_20230302_104806.jpeg,116737,aluminum beam and aluminum railing,Steel,Beam,Timber,-1.0,No railings,15.0,True,Aluminum,,1.5
1545,processed-419E90E4-7E1A-490B-8C72-2590A4B83602.jpeg,116759,old wooden bridge; pedestrian railings replaced in 2018;,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1546,processed-6A2BF54B-4905-486C-B9CB-BC54CB743A3B.jpeg,116759,old wooden bridge; pedestrian railings replaced in 2018;,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1547,inland.jpg,116759,old wooden bridge; pedestrian railings replaced in 2018;,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1548,AST_IM_20230302_132600.jpeg,116759,old wooden bridge; pedestrian railings replaced in 2018;,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1549,AST_IM_20230412_110227.jpeg,116847,20 ft clear span foot bridge on the Chris Hatfield trail,Timber,Beam,Timber,-1.0,TBD,7.0,True,Timber,,1.0
1550,AST_IM_20230414_135012.jpeg,116850,Brand new ,,,Timber,-1.0,,12.0,True,Aluminum,,
1551,AST_IM_20230412_113640.jpeg,116851,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",Timber,,,-1.0,,3.0,True,,,
1552,AST_IM_20230412_113640.jpeg,116851,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",Timber,,,-1.0,,3.0,True,,,
1553,AST_IM_20230412_113700.jpeg,116851,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",Timber,,,-1.0,,3.0,True,,,
1554,AST_IM_20230412_113700.jpeg,116851,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",Timber,,,-1.0,,3.0,True,,,
1555,AST_IM_20230412_113651.jpeg,116851,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",Timber,,,-1.0,,3.0,True,,,
1556,AST_IM_20230412_113632.jpeg,116851,"Small bridge / boardwalk x2 in same area known as prices orchard, moss, rot, not great condition ",Timber,,,-1.0,,3.0,True,,,
1557,AST_IM_20230412_120435.jpeg,116852,Moss no rot functioning but not bc standard ,Timber,TBD,Timber,-1.0,No railings,5.0,True,Timber,,1.0
1558,AST_IM_20230412_113528.jpeg,116853,"Bridge with overhead portion, lots of moss, some rot ",Timber,TBD,Timber,-1.0,TBD,10.0,True,Timber,,1.0
1559,AST_IM_20230412_113453.jpeg,116853,"Bridge with overhead portion, lots of moss, some rot ",Timber,TBD,Timber,-1.0,TBD,10.0,True,Timber,,1.0
1560,AST_IM_20230412_113504.jpeg,116853,"Bridge with overhead portion, lots of moss, some rot ",Timber,TBD,Timber,-1.0,TBD,10.0,True,Timber,,1.0
1561,AST_IM_20230412_114753.jpeg,116854,Lots of moss little rot still functioning well,Timber,TBD,Timber,-1.0,TBD,5.0,True,TBD,,1.0
1562,AST_IM_20230412_114753.jpeg,116854,Lots of moss little rot still functioning well,Timber,TBD,Timber,-1.0,TBD,5.0,True,TBD,,1.0
1563,AST_IM_20230429_131039.jpeg,116880,Not parks standard made from materials on trail and 4 large nails ,Timber,TBD,Timber,-1.0,TBD,2.0,True,TBD,,0.25
1564,AST_IM_20230616_130246.jpeg,117191,Aluminum bridge 6m,Timber,TBD,TBD,-1.0,TBD,6.0,True,Aluminum,,1.0
1565,AST_IM_20230616_120941.jpeg,117192,Aluminum bridge 15.5m,Gabions,TBD,TBD,-1.0,TBD,15.5,True,Aluminum,,1.0
1566,AST_IM_20230616_120856.jpeg,117192,Aluminum bridge 15.5m,Gabions,TBD,TBD,-1.0,TBD,15.5,True,Aluminum,,1.0
1567,AST_IM_20230616_132528.jpeg,117193,4.5m,Timber,TBD,Steel,-1.0,TBD,4.0,True,Aluminum,,1.0
1568,AST_IM_20230616_133053.jpeg,117195,9.1m- rebarred,TBD,TBD,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1569,AST_IM_20230616_131059.jpeg,117196,,Timber,Truss,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1570,AST_IM_20230616_131110.jpeg,117196,,Timber,Truss,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1571,AST_IM_20230616_114223.jpeg,117197,7.6m,Gabions,TBD,Steel,-1.0,TBD,4.0,True,Aluminum,,1.0
1572,AST_IM_20230616_132814.jpeg,117200,4.5m,Timber,TBD,Steel,-1.0,TBD,3.0,True,Aluminum,,1.0
1573,AST_IM_20230616_132825.jpeg,117200,4.5m,Timber,TBD,Steel,-1.0,TBD,3.0,True,Aluminum,,1.0
1574,AST_IM_20230616_135152.jpeg,117204,3.9m bridge,Timber,TBD,Steel,-1.0,TBD,3.9,True,Aluminum,,1.0
1575,AST_IM_20230616_135210.jpeg,117204,3.9m bridge,Timber,TBD,Steel,-1.0,TBD,3.9,True,Aluminum,,1.0
1576,AST_IM_20230616_125951.jpeg,117207,3.9m,Timber,TBD,TBD,-1.0,TBD,3.9,True,Aluminum,,1.0
1577,AST_IM_20230616_131857.jpeg,117211,6.4m,Timber,TBD,Steel,-1.0,TBD,6.4,True,Aluminum,,1.0
1578,AST_IM_20230616_134032.jpeg,117214,9.3m bridge,Timber,TBD,Steel,-1.0,TBD,9.3,True,Aluminum,,1.0
1579,AST_IM_20230616_134023.jpeg,117214,9.3m bridge,Timber,TBD,Steel,-1.0,TBD,9.3,True,Aluminum,,1.0
1580,AST_IM_20230616_135809.jpeg,117215,Bridge with landing 3m,Timber,TBD,Steel,-1.0,TBD,3.0,True,Aluminum,,1.0
1581,AST_IM_20230616_135821.jpeg,117215,Bridge with landing 3m,Timber,TBD,Steel,-1.0,TBD,3.0,True,Aluminum,,1.0
1582,AST_IM_20230616_135828.jpeg,117215,Bridge with landing 3m,Timber,TBD,Steel,-1.0,TBD,3.0,True,Aluminum,,1.0
1583,AST_IM_20230616_122837.jpeg,117216,Aluminum bridge,Timber,TBD,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1584,AST_IM_20230616_140959.jpeg,117220,6m aluminum,Timber,TBD,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1585,AST_IM_20230616_140951.jpeg,117220,6m aluminum,Timber,TBD,Steel,-1.0,TBD,6.0,True,Aluminum,,1.0
1586,AST_IM_20230616_140235.jpeg,117221,4.5m,Timber,TBD,Steel,-1.0,TBD,4.5,True,Aluminum,,1.0
1587,AST_IM_20230616_141923.jpeg,117222,4.5m aluminum bridge,Timber,TBD,Steel,-1.0,TBD,4.5,True,Aluminum,,1.0
1588,AST_IM_20230616_141915.jpeg,117222,4.5m aluminum bridge,Timber,TBD,Steel,-1.0,TBD,4.5,True,Aluminum,,1.0
1589,AST_IM_20230616_144518.jpeg,117223,Aluminum bridge 9.7 m,Timber,TBD,Steel,-1.0,TBD,9.7,True,Aluminum,,1.0
1590,AST_IM_20230616_144505.jpeg,117223,Aluminum bridge 9.7 m,Timber,TBD,Steel,-1.0,TBD,9.7,True,Aluminum,,1.0
1591,AST_EX_20241105_131531.jpeg,117304,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",Concrete,Beam,Timber,-1.0,TBD,22.5,True,Steel,,1.75
1592,AST_EX_20241105_131536.jpeg,117304,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",Concrete,Beam,Timber,-1.0,TBD,22.5,True,Steel,,1.75
1593,AST_EX_20241105_131541.jpeg,117304,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",Concrete,Beam,Timber,-1.0,TBD,22.5,True,Steel,,1.75
1594,AST_IM_20230702_114749.jpeg,117304,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",Concrete,Beam,Timber,-1.0,TBD,22.5,True,Steel,,1.75
1595,AST_IM_20230702_114800.jpeg,117304,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",Concrete,Beam,Timber,-1.0,TBD,22.5,True,Steel,,1.75
1596,AST_IM_20230702_114742.jpeg,117304,"74 ft long, 42"" rails, 6ft wide, 3"" decking, 2 steel I beams w/ concrete supports every 16 ft. Stringer spacing 3.5 feet inside edge to inside ",Concrete,Beam,Timber,-1.0,TBD,22.5,True,Steel,,1.75
1597,IMG_4324.JPG,117318,7x2m |  | Made of cut logs,,,,-1.0,,,False,,,
1598,AST_IM_20230602_135310.jpeg,117318,7x2m |  | Made of cut logs,,,,-1.0,,,False,,,
1599,IMG_1232.JPG,117339,"Trail bridge, wood stringer",Concrete,Beam,Timber,-1.0,TBD,8.0,True,Timber,,1.2
1600,IMG_1231.JPG,117339,"Trail bridge, wood stringer",Concrete,Beam,Timber,-1.0,TBD,8.0,True,Timber,,1.2
1601,IMG_2251 1.JPG,117339,"Trail bridge, wood stringer",Concrete,Beam,Timber,-1.0,TBD,8.0,True,Timber,,1.2
1602,AST_EX_20240726_142438.jpeg,117363,Three log bridge broken in the middle need to be removed or replaced ,Timber,Beam,TBD,-1.0,No railings,2.0,True,TBD,,0.5
1603,AST_IM_20230721_122936.jpeg,117363,Three log bridge broken in the middle need to be removed or replaced ,Timber,Beam,TBD,-1.0,No railings,2.0,True,TBD,,0.5
1604,AST_EX_20240726_141728.jpeg,117364,First boardwalk on trail. Rotten and snapped boards needs replacement ,Timber,Beam,Timber,-1.0,No railings,10.0,True,TBD,,3.0
1605,AST_EX_20240726_141711.jpeg,117364,First boardwalk on trail. Rotten and snapped boards needs replacement ,Timber,Beam,Timber,-1.0,No railings,10.0,True,TBD,,3.0
1606,AST_IM_20230721_120744.jpeg,117364,First boardwalk on trail. Rotten and snapped boards needs replacement ,Timber,Beam,Timber,-1.0,No railings,10.0,True,TBD,,3.0
1607,AST_IM_20230721_120814.jpeg,117364,First boardwalk on trail. Rotten and snapped boards needs replacement ,Timber,Beam,Timber,-1.0,No railings,10.0,True,TBD,,3.0
1608,AST_EX_20240726_142539.jpeg,117365,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",Timber,Beam,Timber,-1.0,TBD,11.0,True,Timber,,3.0
1609,AST_EX_20240726_142554.jpeg,117365,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",Timber,Beam,Timber,-1.0,TBD,11.0,True,Timber,,3.0
1610,AST_IM_20230721_122525.jpeg,117365,"Boardwalk three, mostly stable birds are in ok condition. If major project replace. Fair rating. All wood.",Timber,Beam,Timber,-1.0,TBD,11.0,True,Timber,,3.0
1611,AST_IM_20230903_093825.jpeg,117720,"Wooden trail bridge over running water, 8ft wide, 6ft long. ",Timber,Beam,Timber,-1.0,No railings,2.8,True,Timber,,3.0
1612,20230920_102606(0).jpg,118192,Second alpine bridge - Lumber,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1613,20230918_114611.jpg,118193,Bridge crossing creek and park boundary built out of spruce log,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1614,20230920_145834 (1).jpg,118194,First alpine bridge to access south carst,TBD,TBD,TBD,-1.0,TBD,0.0,False,TBD,,0.0
1615,IRUY3472.JPG,118221,"60 foot aluminum foot bridge across black fox creek, just past the airstrip",Concrete,,,-1.0,,18.0,True,,,
1616,AQGG2773.JPEG,118221,"60 foot aluminum foot bridge across black fox creek, just past the airstrip",Concrete,,,-1.0,,18.0,True,,,
1617,HNBR7480.JPEG,118221,"60 foot aluminum foot bridge across black fox creek, just past the airstrip",Concrete,,,-1.0,,18.0,True,,,
1618,IMXK8251.JPG,118221,"60 foot aluminum foot bridge across black fox creek, just past the airstrip",Concrete,,,-1.0,,18.0,True,,,
1619,AST_EX_20250518_144142.jpeg,118246,Westley Bridge - Dewar Creek Trail,Gabions,Beam,Timber,-1.0,No railings,7.0,True,Steel,,0.5
1620,PWC Westley Bridge May 19 2023 (3).JPG,118246,Westley Bridge - Dewar Creek Trail,Gabions,Beam,Timber,-1.0,No railings,7.0,True,Steel,,0.5
1621,Bridge 2 Deer Pt trail.JPG,118248,"4' wide x 10'6, new 2023",Timber,Beam,Timber,-1.0,No railings,3.0,True,Timber,,1.2
1622,Bridge 3 Deer Pt trail(1).JPG,118250,,Timber,Beam,Timber,-1.0,2 railings,6.0,False,Timber,,0.0
1623,Bridge 3 Deer Pt trail(2).JPG,118250,,Timber,Beam,Timber,-1.0,2 railings,6.0,False,Timber,,0.0
1624,Bridge 3 Deer Pt trail(3).JPG,118250,,Timber,Beam,Timber,-1.0,2 railings,6.0,False,Timber,,0.0
1625,IMG_1122.JPG,118254,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",TBD,Truss,Timber,-1.0,TBD,240.0,True,Steel,,3.5
1626,IMG_1121.JPG,118254,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",TBD,Truss,Timber,-1.0,TBD,240.0,True,Steel,,3.5
1627,IMG_1120.JPG,118254,"Trestle bridge, the first bridge crossed when entering Myra-Bellevue Provincial Park fron the West.",TBD,Truss,Timber,-1.0,TBD,240.0,True,Steel,,3.5
