,File Name,Asset ID,Description,Decking Material,Fall Height (m),Has Edge Guard,Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Width (m)
1659,AST_EX_20230928_105627.jpeg,112145,"East of Berg CG, on main trail",TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1660,AST_IM_20220815_130244.jpeg,112145,"East of Berg CG, on main trail",TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1661,AST_EX_20230928_105547.jpeg,112154,"East of Berg CG, on main trail",TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1662,AST_IM_20220815_130319.jpeg,112154,"East of Berg CG, on main trail",TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1663,AST_EX_20230928_110352.jpeg,112165,Boardwalk on main trail between berg lake and ranger cabin,TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1664,AST_IM_20220815_125521.jpeg,112165,Boardwalk on main trail between berg lake and ranger cabin,TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1665,AST_EX_20230928_110220.jpeg,112167,Boardwalk on main trail between berg lake and ranger cabin,TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1666,AST_IM_20220815_125637.jpeg,112167,Boardwalk on main trail between berg lake and ranger cabin,TBD,-1.0,TBD,No railings,8.0,False,TBD,0.0
1667,AST_EX_20230926_151040.jpeg,112236,Near Emperor Falls Campground,TBD,-1.0,TBD,No railings,4.0,False,TBD,0.0
1668,AST_IM_20220816_114900.jpeg,112236,Near Emperor Falls Campground,TBD,-1.0,TBD,No railings,4.0,False,TBD,0.0
1669,AST_EX_20230926_151124.jpeg,112243,"near Emperor CG, on main trail",TBD,-1.0,TBD,TBD,8.0,False,TBD,0.0
1670,AST_IM_20220816_114829.jpeg,112243,"near Emperor CG, on main trail",TBD,-1.0,TBD,TBD,8.0,False,TBD,0.0
1671,AST_IM_20220712_084532.jpeg,112319,boardwalk approach standish lookout. 85% Condition,,-1.0,,,3.0,True,,
1672,AST_IM_20220713_093453.jpeg,112326,Condition - 50% - serves its purpose - not a high priority,Timber,-1.0,No,No railings,3.0,True,Timber,1.0
1673,AST_IM_20220713_093446.jpeg,112326,Condition - 50% - serves its purpose - not a high priority,Timber,-1.0,No,No railings,3.0,True,Timber,1.0
1674,AST_IM_20220807_102134.jpeg,112327,Condition - 65% - Split log standard - backcountry environment - maintenance is up to Park Operator/Permittee as part of their ongoing operational responsibilities,Timber,-1.0,No,No railings,5.0,True,Timber,1.0
1675,AST_IM_20220712_093046.jpeg,112330,70% - boardwalk style - low risk,Timber,-1.0,No,TBD,4.0,True,Timber,1.0
1676,AST_IM_20220713_091723.jpeg,112351,Condition - 65%,TBD,-1.0,No,No railings,9.0,True,TBD,1.0
1677,AST_IM_20220713_091344.jpeg,112401,80% Condition,TBD,-1.0,No,No railings,4.0,True,TBD,1.0
1678,AST_IM_20220823_105013.jpeg,112570,"two 3m long boardwalk beside each other, boards very loose and big gaps between them",TBD,-1.0,No,No railings,3.0,True,TBD,0.0
1679,AST_IM_20220823_105621.jpeg,112571,"3m long, 0.5m wide, metal material on surface, 1995",TBD,-1.0,No,No railings,9.0,True,TBD,0.5
1680,AST_IM_20220823_105644.jpeg,112576,"3m long, 0.5m wide, metal material on surface, 1995",TBD,-1.0,No,No railings,5.0,True,TBD,0.5
1681,AST_IM_20220823_111448.jpeg,112578,"old loose and rotted, sagging, metal material on surface, 6m long, 1990",TBD,-1.0,No,No railings,23.0,True,TBD,0.0
1682,AST_IM_20220823_104114.jpeg,112579,"old broken and rotted, 3m long",TBD,-1.0,No,No railings,5.0,True,TBD,0.0
1683,AST_IM_20220823_105128.jpeg,112580,"boards loose and gap between them, 3m long, metal material on surface",TBD,-1.0,No,No railings,4.0,True,TBD,0.0
1684,AST_IM_20220823_110049.jpeg,112581,"old narrow and rotted, 2m long boards",TBD,-1.0,No,No railings,120.0,True,TBD,0.0
1685,AST_IM_20220823_105927.jpeg,112582,"old and rotted, 2.5m long, 1m wide, 1990",TBD,-1.0,No,No railings,100.0,True,TBD,1.0
1686,AST_IM_20220823_104031.jpeg,112584,"rotting and gaps between boards, 2m long, 1m wide",TBD,-1.0,No,No railings,150.0,True,TBD,1.0
1687,AST_IM_20220823_110649.jpeg,112587,"old and rotted, 2m long,1m wide, metal material on surface, 1990",TBD,-1.0,No,No railings,334.0,True,TBD,1.0
1688,AST_IM_20220823_104446.jpeg,112588,"gaps,4m long",TBD,-1.0,No,No railings,28.0,True,TBD,0.0
1689,MI_20220823_134943.jpg,112612,Trail Board walk,TBD,-1.0,No,No railings,,False,TBD,1.0
1690,AST_IM_20220826_114534.jpeg,112965,6m long wood planks,Timber,-1.0,No,No railings,1.0,True,Timber,0.5
1691,AST_IM_20220826_123825.jpeg,113128,"100m from first boardwalk, wood, 1x20",Timber,-1.0,No,No railings,20.0,True,Timber,1.0
1692,AST_IM_20220826_123416.jpeg,113130,"40m from bridge, 1x17, wood",Timber,-1.0,No,No railings,17.0,True,Timber,1.0
1693,AST_IM_20220826_133933.jpeg,113156,22m condition 75,Timber,-1.0,No,No railings,22.0,True,Timber,1.0
1694,AST_IM_20220826_141858.jpeg,113167,30m boardwalk condition 65,Timber,-1.0,No,No railings,30.0,True,Timber,1.0
1695,AST_IM_20220826_134041.jpeg,113171,13m,Timber,-1.0,No,No railings,13.0,True,Timber,1.0
1696,AST_IM_20220826_131523.jpeg,113173,7m,Timber,-1.0,No,No railings,,False,Timber,1.0
1697,AST_IM_20220826_134514.jpeg,113178,12m,Timber,-1.0,No,No railings,,False,Timber,1.0
1698,AST_IM_20220826_140116.jpeg,113188,26m,Timber,-1.0,No,No railings,,False,Timber,1.0
1699,AST_IM_20220826_121829.jpeg,113189,10m for both slabs,TBD,-1.0,,No railings,0.0,False,Timber,0.0
1700,AST_IM_20220901_112205.jpeg,114039,Boardwalk   | 1.5 m wide under 1 m high | In service date estimated,Timber,-1.0,Yes,No railings,,False,Timber,1.5
1701,AST_IM_20220831_142545.jpeg,114050,Boardwalk  | in service date in service,TBD,-1.0,No,No railings,,False,TBD,1.0
1702,AST_IM_20220831_133111.jpeg,114051,Boardwalk  | in service date estimated,TBD,-1.0,No,No railings,,False,TBD,1.0
1703,AST_IM_20220831_200603.jpeg,114055,Boardwalk.  | in service date estimated,TBD,-1.0,No,No railings,,False,TBD,1.0
1704,AST_IM_20220903_124757.jpeg,114284,"Wooden boardwalk 3m long, 53",Timber,-1.0,No,No railings,,False,Timber,1.0
1705,AST_IM_20220903_131143.jpeg,114286,21 m long boardwalk with log sil supports every 2.5 m. 2 planks per section as decking.,Timber,-1.0,No,No railings,,False,Timber,0.5
1706,AST_IM_20220903_131751.jpeg,114289,Aluminum gangways on 4x4 post stringers. 3m long,Steel,-1.0,No,No railings,,False,Timber,1.0
1707,AST_IM_20220901_122528.jpeg,114560,Dimensions: 32 m of 4-5ft wide decking. From dock to bridge 1 Includes 13 steps and viewing pad at info shelter.,Timber,-1.0,No,No railings,1.0,True,Timber,1.5
1708,AST_IM_20220901_122451.jpeg,114560,Dimensions: 32 m of 4-5ft wide decking. From dock to bridge 1 Includes 13 steps and viewing pad at info shelter.,Timber,-1.0,No,No railings,1.0,True,Timber,1.5
1709,AST_IM_20220901_130518.jpeg,114562,section leading to chatterbox falls viewing platform. | 19 m long. 5ft wide  | Rotting deck boards throughout. 6x6 beams covered in moss  | Stairs at end need replacement due to rotting timber,Timber,-1.0,No,No railings,0.0,False,Timber,1.5
1710,AST_IM_20220901_130423.jpeg,114562,section leading to chatterbox falls viewing platform. | 19 m long. 5ft wide  | Rotting deck boards throughout. 6x6 beams covered in moss  | Stairs at end need replacement due to rotting timber,Timber,-1.0,No,No railings,0.0,False,Timber,1.5
1711,AST_IM_20220901_130429.jpeg,114562,section leading to chatterbox falls viewing platform. | 19 m long. 5ft wide  | Rotting deck boards throughout. 6x6 beams covered in moss  | Stairs at end need replacement due to rotting timber,Timber,-1.0,No,No railings,0.0,False,Timber,1.5
1712,AST_IM_20220901_131705.jpeg,114568,Rotting deck board | 10m long .3ft wide 2x6 decking .4x4 beams | includes 4 step downs,Timber,-1.0,No,No railings,,False,Timber,1.0
1713,AST_IM_20220901_131738.jpeg,114568,Rotting deck board | 10m long .3ft wide 2x6 decking .4x4 beams | includes 4 step downs,Timber,-1.0,No,No railings,,False,Timber,1.0
1714,AST_IM_20220901_143711.jpeg,114579,Wood decking with approx 3ft high railing. Rotting decking and railing,Timber,-1.0,No,TBD,,False,Timber,3.0
1715,20241004_184703375_iOS.jpg,114632,Gc,Timber,-1.0,No,No railings,,False,Timber,1.0
1716,AST_IM_20220911_122836.jpeg,114632,Gc,Timber,-1.0,No,No railings,,False,Timber,1.0
1717,AST_EX_20250910_141025.jpeg,114724,Boardwalk,Timber,-1.0,No,No railings,8.0,True,Timber,2.0
1718,AST_IM_20220915_132606.jpeg,114916,25m long by 1m wide. Zig zag formation  | 2x6 decking  | 4x6 beams. Risen by logs  | Logs staring to rot. Section of boardwalk towards lake is sinking into marsh ground,Timber,-1.0,No,No railings,,False,Timber,1.0
1719,AST_IM_20220915_135217.jpeg,114925,"2x6 decking  | 21m long, 1m wide | 8 step downs | 1m at top, dropping to .75m | Varies between 3 and 2 4x6 beams",Timber,-1.0,No,No railings,,False,Timber,1.0
1720,AST_IM_20220915_135224.jpeg,114925,"2x6 decking  | 21m long, 1m wide | 8 step downs | 1m at top, dropping to .75m | Varies between 3 and 2 4x6 beams",Timber,-1.0,No,No railings,,False,Timber,1.0
1721,AST_IM_20220915_140012.jpeg,114934,Section 1 | 3.5m long by 1m wide  | 2x6 decking | Combo of 4x6 and 2x6 beams  | Section 2 | Split log .5m wide by 10 long,TBD,-1.0,No,No railings,13.0,True,Timber,1.0
1722,AST_IM_20220915_135633.jpeg,114937,Zig zag shape  | 19m long by 1m wide  | Two 4x4 beams  | 2x6 decking,Timber,-1.0,No,No railings,,False,Timber,1.0
1723,AST_IM_20220915_135645.jpeg,114937,Zig zag shape  | 19m long by 1m wide  | Two 4x4 beams  | 2x6 decking,Timber,-1.0,No,No railings,,False,Timber,1.0
1724,AST_IM_20220915_132205.jpeg,114946,16m .75m wide | Step down half way  | Decking is 2x6 | Beams are 4x6,Timber,-1.0,No,No railings,,False,Timber,0.75
1725,AST_IM_20220915_132152.jpeg,114946,16m .75m wide | Step down half way  | Decking is 2x6 | Beams are 4x6,Timber,-1.0,No,No railings,,False,Timber,0.75
1726,AST_IM_20220915_135246.jpeg,114949,10m long x .75m | 2x6 decking | 4x6 stringers x2,Timber,-1.0,No,No railings,,False,Timber,0.75
1727,AST_IM_20220915_135636.jpeg,114953,7m long x .75m wide | 2x6 decking  | 4x6 stringers | Supported on old stumps in middle x3,Timber,-1.0,No,No railings,,False,Timber,0.75
1728,AST_IM_20220915_132405.jpeg,114954,8m long .75m wide  | 2x6 decking  | 4x6 beams x3 | Sitting on log on rocks in middle,Timber,-1.0,No,No railings,,False,Timber,0.75
1729,AST_IM_20220915_132544.jpeg,114954,8m long .75m wide  | 2x6 decking  | 4x6 beams x3 | Sitting on log on rocks in middle,Timber,-1.0,No,No railings,,False,Timber,0.75
1730,AST_IM_20220915_132927.jpeg,114955,.75m x 16m  | 2x6 decking  | 4x6 stringers x 3,Timber,-1.0,No,No railings,,False,Timber,0.75
1731,AST_IM_20220915_144636.jpeg,114958,4m long x 1m wide | 2x6 decking | 4x6 stringers x3,Timber,-1.0,No,No railings,,False,Timber,1.0
1732,AST_IM_20220915_145129.jpeg,114972,Mix of 2x6 and 2x8 decking on rotten and broken logs  | 5m long  | Needs replacing  | Slanted,,-1.0,,,,False,,
1733,AST_IM_20220915_144947.jpeg,114973,2x6 decking  | On old rotten logs | 13m long,Timber,-1.0,No,No railings,,False,Timber,2.0
1734,AST_IM_20220915_144910.jpeg,114973,2x6 decking  | On old rotten logs | 13m long,Timber,-1.0,No,No railings,,False,Timber,2.0
1735,AST_IM_20220915_144512.jpeg,114975,4m long 1m wide | 2x6 decking  | 4x6 stringers x3,Timber,-1.0,No,No railings,,False,Timber,1.0
1736,AST_IM_20220923_104510.jpeg,115441,"Fight lake trail boardwalk, 6 m long  | In service date estimated.  | GPS location estimated",Timber,-1.0,No,No railings,,False,Timber,1.0
1737,AST_IM_20220923_105410.jpeg,115442,"Fight lake trail boardwalk  | GPS location estimated, (adjust next time in field)  | In service date estimated",Timber,-1.0,Yes,No railings,,False,Timber,1.0
1738,AST_IM_20220923_105029.jpeg,115444,Fight Lake Trail Boardwalk  | In service date estimated  | GPS location estimated (adjust in field),Timber,-1.0,No,No railings,,False,Timber,1.0
1739,AST_IM_20220923_112810.jpeg,115447,Boardwalk 3 m long  | GPS location estimated  | In service date estimated,Timber,-1.0,No,No railings,,False,Timber,1.0
1740,AST_IM_20220923_110756.jpeg,115448,Boardwalk 2 m long  | GPS location estimated (change in field)  | In service date estimated,Timber,-1.0,No,No railings,,False,Timber,1.0
1741,AST_IM_20220923_113434.jpeg,115449,2 m long boardwalk  | GPS location estimated  | In service date estimated,Timber,-1.0,No,No railings,,False,Timber,1.0
1742,AST_IM_20221114_130214.jpeg,116202,Cedar boardwalk,TBD,-1.0,No,No railings,,False,Timber,0.0
1743,AST_IM_20221114_130728.jpeg,116203,13m cedar boardwalk with grip mesh,Timber,-1.0,No,No railings,,False,Timber,1.0
1744,AST_IM_20221114_131538.jpeg,116204,Cedar plank & grip mesh. 30% 10m long by 1m wide. 1m high,Timber,-1.0,No,No railings,,False,Timber,1.0
1745,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1746,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1747,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1748,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1749,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1750,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1751,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1752,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1753,AST_EX_20230415_114331.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1754,AST_EX_20230414_130404.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1755,AST_IM_20230125_160549.jpeg,116621,1.5m wide by 21m long,Timber,-1.0,,No railings,21.0,True,Timber,1.5
1756,AST_IM_20230126_102247.jpeg,116627,2m long by 0.75m wide,Timber,-1.0,No,No railings,,False,Timber,0.75
1757,IMG_0448.JPG,116634,19mx1.8,Timber,-1.0,Yes,No railings,,False,Timber,1.8
1758,IMG_0447.JPG,116634,19mx1.8,Timber,-1.0,Yes,No railings,,False,Timber,1.8
1759,IMG_0446.JPG,116635,6m x 1.8,Timber,-1.0,Yes,No railings,,False,Timber,1.8
1760,AST_EX_20230903_111225.jpeg,116690,"Boardwalk located at south end of kinney lake. It is built from 6""x10""x10' fir stringers supported by gabion baskets in the midspan.",Timber,-1.0,No,TBD,,False,Timber,1.0
1761,IMG_4260.JPG,116690,"Boardwalk located at south end of kinney lake. It is built from 6""x10""x10' fir stringers supported by gabion baskets in the midspan.",Timber,-1.0,No,TBD,,False,Timber,1.0
1762,kinney trail bridge.JPG,116690,"Boardwalk located at south end of kinney lake. It is built from 6""x10""x10' fir stringers supported by gabion baskets in the midspan.",Timber,-1.0,No,TBD,,False,Timber,1.0
1763,AST_IM_20230302_124006.jpeg,116739,on start of trail leading up to lost lake. narrow boardwalk.,Timber,-1.0,No,No railings,,False,Timber,0.5
1764,AST_IM_20230302_102825.jpeg,116744,around edge of lake. railing on either side.,Timber,-1.0,No,TBD,,False,Timber,1.5
1765,AST_IM_20230302_102845.jpeg,116744,around edge of lake. railing on either side.,Timber,-1.0,No,TBD,,False,Timber,1.5
1766,AST_IM_20230302_114109.jpeg,116746,,Timber,-1.0,No,No railings,,False,TBD,1.5
1767,AST_IM_20230302_131500.jpeg,116765,8 m wooden boardwalk; edge guards; 1 1/2 m width;,Timber,-1.0,Yes,No railings,,False,Timber,1.5
1768,AST_IM_20230302_131317.jpeg,116769,"7 m wooden bridge fair condition, 1.5 m width. Edge guards;",Timber,-1.0,Yes,No railings,,False,Timber,1.5
1769,AST_IM_20230412_105542.jpeg,116848,50 ft Boardwalk,Timber,-1.0,No,No railings,,False,Timber,1.0
1770,AST_IM_20220727_101831.jpeg,117012,,Timber,-1.0,,TBD,2.34,True,Timber,1.36
1771,AST_IM_20220727_102142.jpeg,117013,Boardwalk just before the big hot springs pool,Timber,-1.0,,TBD,2.5,True,Timber,1.4
1772,AST_EX_20230607_114451.jpeg,117015,"Single Board Boardwalk, scored for grip, two anchor points, no hand rails attached. On the slope to the beach",Timber,-1.0,,TBD,3.7,True,Timber,0.42
1773,AST_IM_20220727_101925.jpeg,117017,,Timber,-1.0,,TBD,7.77,True,Timber,0.82
1774,AST_IM_20230607_110140.jpeg,117030,".74 x 1.29m; wood,  needs non-slip;",Timber,-1.0,No,No railings,,False,Timber,1.25
1775,IMG_0078.jpg,117141,Boardwalk,Timber,-1.0,No,No railings,,False,Timber,1.0
1776,IMG_0092.jpg,117156,Ladder Bridge- bike ramp,Timber,-1.0,Yes,No railings,,False,Timber,0.9
1777,AST_IM_20230616_114738.jpeg,117199,16m,Timber,-1.0,No,No railings,,False,Timber,1.0
1778,AST_IM_20230616_134640.jpeg,117201,25m boardwalk,Timber,-1.0,No,No railings,,False,Timber,1.0
1779,AST_IM_20230616_134620.jpeg,117201,25m boardwalk,Timber,-1.0,No,No railings,,False,Timber,1.0
1780,AST_IM_20230616_133718.jpeg,117203,Stepped board walk 6.7m,Timber,-1.0,No,No railings,,False,Timber,1.0
1781,AST_IM_20230616_141550.jpeg,117208,10m- boardwalk,Timber,-1.0,No,No railings,,False,Timber,1.0
1782,AST_IM_20230616_141558.jpeg,117208,10m- boardwalk,Timber,-1.0,No,No railings,,False,Timber,1.0
1783,AST_IM_20230616_143831.jpeg,117210,Boardwalk 86ft,Timber,-1.0,No,No railings,,False,Timber,1.0
1784,AST_IM_20230616_143840.jpeg,117210,Boardwalk 86ft,Timber,-1.0,No,No railings,,False,Timber,1.0
1785,AST_IM_20230616_143339.jpeg,117212,Boardwalk continuous section,Timber,-1.0,No,No railings,,False,Timber,1.0
1786,AST_IM_20230616_143333.jpeg,117212,Boardwalk continuous section,Timber,-1.0,No,No railings,,False,Timber,1.0
1787,AST_IM_20230616_143620.jpeg,117213,Boardwalks 25m- Cedar,Timber,-1.0,No,No railings,,False,Timber,1.0
1788,AST_IM_20230616_143611.jpeg,117213,Boardwalks 25m- Cedar,Timber,-1.0,No,No railings,,False,Timber,1.0
1789,AST_IM_20230616_142422.jpeg,117217,Boardwalk two sections,Timber,-1.0,No,No railings,,False,Timber,2.0
1790,AST_IM_20230616_142407.jpeg,117217,Boardwalk two sections,Timber,-1.0,No,No railings,,False,Timber,2.0
1791,AST_IM_20230616_142449.jpeg,117217,Boardwalk two sections,Timber,-1.0,No,No railings,,False,Timber,2.0
1792,AST_IM_20230616_143103.jpeg,117218,Boardwalk 50m,Timber,-1.0,No,No railings,,False,Timber,2.0
1793,AST_IM_20230616_143057.jpeg,117218,Boardwalk 50m,Timber,-1.0,No,No railings,,False,Timber,2.0
1794,AST_EX_20241105_132618.jpeg,117297,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",Timber,-1.0,,No railings,11.0,True,Timber,1.75
1795,AST_EX_20241105_132625.jpeg,117297,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",Timber,-1.0,,No railings,11.0,True,Timber,1.75
1796,AST_IM_20230702_115832.jpeg,117297,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",Timber,-1.0,,No railings,11.0,True,Timber,1.75
1797,AST_IM_20230702_115759.jpeg,117297,"36 ft long, 6 ft wide, supports every 12 feet. 6x2 decking. 8x6 stringer",Timber,-1.0,,No railings,11.0,True,Timber,1.75
1798,AST_EX_20240726_142252.jpeg,117362,"Boardwalk 2 delapitated, needs replacement . Walkable but hazardous. all wood.",Timber,-1.0,,No railings,30.0,True,TBD,3.0
1799,AST_EX_20240726_142120.jpeg,117362,"Boardwalk 2 delapitated, needs replacement . Walkable but hazardous. all wood.",Timber,-1.0,,No railings,30.0,True,TBD,3.0
1800,AST_IM_20230721_121031.jpeg,117362,"Boardwalk 2 delapitated, needs replacement . Walkable but hazardous. all wood.",Timber,-1.0,,No railings,30.0,True,TBD,3.0
1801,AST_EX_20240817_172800.jpeg,117535,New 2023 x 3 boardwalks,Timber,-1.0,No,No railings,,False,Timber,1.0
1802,MI_20230806_102718.jpg,117535,New 2023 x 3 boardwalks,Timber,-1.0,No,No railings,,False,Timber,1.0
1803,AST_EX_20240817_173011.jpeg,117537,repurposed materials installed 2023,Timber,-1.0,No,No railings,,False,Timber,1.0
1804,MI_20230806_092152.jpg,117537,repurposed materials installed 2023,Timber,-1.0,No,No railings,,False,Timber,1.0
1805,AST_EX_20240608_105414.jpeg,117574,104m of 0.4m wide boardwalk in __ distinct sections with no more than 30m between sections.,Timber,-1.0,No,No railings,,False,Timber,0.4
1806,AST_EX_20240608_105737.jpeg,117574,104m of 0.4m wide boardwalk in __ distinct sections with no more than 30m between sections.,Timber,-1.0,No,No railings,,False,Timber,0.4
1807,AST_EX_20240608_105641.jpeg,117574,104m of 0.4m wide boardwalk in __ distinct sections with no more than 30m between sections.,Timber,-1.0,No,No railings,,False,Timber,0.4
1808,AST_EX_20240608_105607.jpeg,117574,104m of 0.4m wide boardwalk in __ distinct sections with no more than 30m between sections.,Timber,-1.0,No,No railings,,False,Timber,0.4
1809,AST_EX_20240608_111547.jpeg,117578,"2.4m long, 0.55m wide, 0.9m high elevated boardwalk (Apparently not actually an elevated Boardwalk, since not > 1.2m high, but I'm marking it as such because it's distinct from the normal boardwalk in construction)",Timber,-1.0,No,No railings,,False,Timber,0.6
1810,AST_IM_20230816_144357.jpeg,117578,"2.4m long, 0.55m wide, 0.9m high elevated boardwalk (Apparently not actually an elevated Boardwalk, since not > 1.2m high, but I'm marking it as such because it's distinct from the normal boardwalk in construction)",Timber,-1.0,No,No railings,,False,Timber,0.6
1811,AST_EX_20240608_111049.jpeg,117579,"58m long, 0.4m wide boardwalk consisting of 2 discrete sections.",Timber,-1.0,No,No railings,,False,Timber,0.5
1812,AST_EX_20240608_111428.jpeg,117579,"58m long, 0.4m wide boardwalk consisting of 2 discrete sections.",Timber,-1.0,No,No railings,,False,Timber,0.5
1813,AST_IM_20230816_143921.jpeg,117579,"58m long, 0.4m wide boardwalk consisting of 2 discrete sections.",Timber,-1.0,No,No railings,,False,Timber,0.5
1814,AST_EX_20240608_112031.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1815,AST_EX_20240608_112448.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1816,AST_EX_20240608_112514.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1817,AST_EX_20240608_112414.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1818,AST_EX_20240608_111938.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1819,AST_EX_20240608_112402.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1820,AST_EX_20240608_112052.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1821,AST_EX_20240608_112439.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1822,AST_EX_20240608_112138.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1823,AST_IM_20230816_144740.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1824,AST_IM_20230816_145446.jpeg,117580,174m of 0.4m wide board walk consisting of many discrete sections from 3m long to over 100m long.,Timber,-1.0,No,No railings,,False,Timber,0.4
1825,AST_IM_20230816_135338.jpeg,117582,"24.3m of 0.33m - 053m wide boardwalk. Consists of 3? discrete sections of boardwalk, each separated by a couple of meters of dirt trail (not recorded individually)",Timber,-1.0,No,No railings,,False,Timber,0.4
1826,AST_IM_20230816_135236.jpeg,117582,"24.3m of 0.33m - 053m wide boardwalk. Consists of 3? discrete sections of boardwalk, each separated by a couple of meters of dirt trail (not recorded individually)",Timber,-1.0,No,No railings,,False,Timber,0.4
1827,AST_IM_20230816_135256.jpeg,117582,"24.3m of 0.33m - 053m wide boardwalk. Consists of 3? discrete sections of boardwalk, each separated by a couple of meters of dirt trail (not recorded individually)",Timber,-1.0,No,No railings,,False,Timber,0.4
1828,AST_IM_20230817_151016.jpeg,117586,"One 18m long, 0.45m wide section of boardwalk, including a ramp up the bank.",Timber,-1.0,No,No railings,,False,Timber,0.5
1829,AST_IM_20230817_151021.jpeg,117586,"One 18m long, 0.45m wide section of boardwalk, including a ramp up the bank.",Timber,-1.0,No,No railings,,False,Timber,0.5
1830,AST_IM_20230817_151025.jpeg,117586,"One 18m long, 0.45m wide section of boardwalk, including a ramp up the bank.",Timber,-1.0,No,No railings,,False,Timber,0.5
1831,AST_IM_20230817_145039.jpeg,117587,44m of boardwalk in 5 discrete sections ranging from 0.2 - 0.4m wide with up to 40m between discrete pieces.,Timber,-1.0,No,No railings,,False,Timber,0.4
1832,AST_IM_20230817_145044.jpeg,117587,44m of boardwalk in 5 discrete sections ranging from 0.2 - 0.4m wide with up to 40m between discrete pieces.,Timber,-1.0,No,No railings,,False,Timber,0.4
1833,AST_IM_20230817_145049.jpeg,117587,44m of boardwalk in 5 discrete sections ranging from 0.2 - 0.4m wide with up to 40m between discrete pieces.,Timber,-1.0,No,No railings,,False,Timber,0.4
1834,AST_IM_20230817_144006.jpeg,117587,44m of boardwalk in 5 discrete sections ranging from 0.2 - 0.4m wide with up to 40m between discrete pieces.,Timber,-1.0,No,No railings,,False,Timber,0.4
1835,AST_IM_20230817_145034.jpeg,117587,44m of boardwalk in 5 discrete sections ranging from 0.2 - 0.4m wide with up to 40m between discrete pieces.,Timber,-1.0,No,No railings,,False,Timber,0.4
1836,AST_EX_20240608_132706.jpeg,117589,"25m of 0.45m wide boardwalk in 2 discrete sections separated by about 10 meters. Includes long steps, but not ""stairs"", just tiered boardwalk.",Timber,-1.0,No,No railings,,False,Timber,0.5
1837,AST_IM_20230817_145910.jpeg,117589,"25m of 0.45m wide boardwalk in 2 discrete sections separated by about 10 meters. Includes long steps, but not ""stairs"", just tiered boardwalk.",Timber,-1.0,No,No railings,,False,Timber,0.5
