asset_id,filename,file_id,profile_name,image_path,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
111673,AST_IM_20220806_124007.jpeg,59805,Boardwalk < 1.2m High,data/citywide/images/337/111673/59805__AST_IM_20220806_124007.jpeg,Timber,,No,No railings,14.9,Timber,0.6,short (<20m),narrow (<0.9m),
111675,AST_IM_20220806_144239.jpeg,59790,Boardwalk < 1.2m High,data/citywide/images/337/111675/59790__AST_IM_20220806_144239.jpeg,Timber,,No,No railings,5.7,Timber,0.6,short (<20m),narrow (<0.9m),
111677,AST_IM_20220806_122337.jpeg,59806,Boardwalk < 1.2m High,data/citywide/images/337/111677/59806__AST_IM_20220806_122337.jpeg,Timber,,No,No railings,4.2,,0.6,short (<20m),narrow (<0.9m),
111683,AST_IM_20220806_114231.jpeg,59799,Boardwalk < 1.2m High,data/citywide/images/337/111683/59799__AST_IM_20220806_114231.jpeg,Timber,,No,No railings,7.5,Timber,0.6,short (<20m),narrow (<0.9m),
111686,AST_IM_20220807_104132.jpeg,59809,Boardwalk < 1.2m High,data/citywide/images/337/111686/59809__AST_IM_20220807_104132.jpeg,Timber,,No,No railings,14.0,Timber,0.6,short (<20m),narrow (<0.9m),
111691,AST_IM_20220806_145422.jpeg,59782,Boardwalk < 1.2m High,data/citywide/images/337/111691/59782__AST_IM_20220806_145422.jpeg,Timber,,No,No railings,28.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111691,AST_IM_20220806_145638.jpeg,59795,Boardwalk < 1.2m High,data/citywide/images/337/111691/59795__AST_IM_20220806_145638.jpeg,Timber,,No,No railings,28.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111693,AST_IM_20220806_145122.jpeg,59808,Boardwalk < 1.2m High,data/citywide/images/337/111693/59808__AST_IM_20220806_145122.jpeg,,,,,4.0,,,short (<20m),,
111717,AST_IM_20220807_151504.jpeg,59708,Boardwalk < 1.2m High,data/citywide/images/337/111717/59708__AST_IM_20220807_151504.jpeg,Timber,,No,No railings,11.0,Timber,0.9,short (<20m),standard (0.9-1.5m),
111717,AST_IM_20220807_151424.jpeg,59722,Boardwalk < 1.2m High,data/citywide/images/337/111717/59722__AST_IM_20220807_151424.jpeg,Timber,,No,No railings,11.0,Timber,0.9,short (<20m),standard (0.9-1.5m),
111729,AST_IM_20220808_122129.jpeg,59681,Boardwalk < 1.2m High,data/citywide/images/337/111729/59681__AST_IM_20220808_122129.jpeg,Timber,,No,No railings,7.5,Timber,0.9,short (<20m),standard (0.9-1.5m),
111729,AST_IM_20220808_122040.jpeg,59685,Boardwalk < 1.2m High,data/citywide/images/337/111729/59685__AST_IM_20220808_122040.jpeg,Timber,,No,No railings,7.5,Timber,0.9,short (<20m),standard (0.9-1.5m),
111733,AST_IM_20220808_125859.jpeg,59679,Boardwalk < 1.2m High,data/citywide/images/337/111733/59679__AST_IM_20220808_125859.jpeg,Timber,,No,No railings,20.0,Timber,0.9,medium (20-100m),standard (0.9-1.5m),
111741,AST_IM_20220808_130114.jpeg,59690,Boardwalk < 1.2m High,data/citywide/images/337/111741/59690__AST_IM_20220808_130114.jpeg,Timber,,No,No railings,18.0,Timber,0.9,short (<20m),standard (0.9-1.5m),
111765,AST_IM_20220808_111749.jpeg,59730,Boardwalk < 1.2m High,data/citywide/images/337/111765/59730__AST_IM_20220808_111749.jpeg,Timber,,No,No railings,8.3,Timber,0.9,short (<20m),standard (0.9-1.5m),
111767,AST_IM_20220808_130146.jpeg,59687,Boardwalk < 1.2m High,data/citywide/images/337/111767/59687__AST_IM_20220808_130146.jpeg,Timber,,No,No railings,11.7,Timber,0.9,short (<20m),standard (0.9-1.5m),
111774,AST_IM_20220807_151321.jpeg,59719,Boardwalk < 1.2m High,data/citywide/images/337/111774/59719__AST_IM_20220807_151321.jpeg,Timber,,No,No railings,19.0,Timber,0.9,short (<20m),standard (0.9-1.5m),
111774,AST_IM_20220807_151112.jpeg,59720,Boardwalk < 1.2m High,data/citywide/images/337/111774/59720__AST_IM_20220807_151112.jpeg,Timber,,No,No railings,19.0,Timber,0.9,short (<20m),standard (0.9-1.5m),
111777,AST_IM_20220808_163358.jpeg,59698,Boardwalk < 1.2m High,data/citywide/images/337/111777/59698__AST_IM_20220808_163358.jpeg,Timber,,No,No railings,25.0,Timber,0.9,medium (20-100m),standard (0.9-1.5m),
111779,AST_IM_20220808_154343.jpeg,59620,Boardwalk < 1.2m High,data/citywide/images/337/111779/59620__AST_IM_20220808_154343.jpeg,Timber,,No,No railings,3.0,Timber,0.6,short (<20m),narrow (<0.9m),
111783,AST_IM_20220808_182437.jpeg,59644,Boardwalk < 1.2m High,data/citywide/images/337/111783/59644__AST_IM_20220808_182437.jpeg,Timber,,No,No railings,7.6,Timber,0.9,short (<20m),standard (0.9-1.5m),
111786,AST_IM_20220808_182026.jpeg,59640,Boardwalk < 1.2m High,data/citywide/images/337/111786/59640__AST_IM_20220808_182026.jpeg,Timber,,No,No railings,10.0,Timber,0.6,short (<20m),narrow (<0.9m),
111788,AST_IM_20220808_183919.jpeg,59641,Boardwalk < 1.2m High,data/citywide/images/337/111788/59641__AST_IM_20220808_183919.jpeg,Timber,,No,No railings,4.0,Timber,0.75,short (<20m),narrow (<0.9m),
111789,AST_IM_20220808_162945.jpeg,59645,Boardwalk < 1.2m High,data/citywide/images/337/111789/59645__AST_IM_20220808_162945.jpeg,Timber,,No,No railings,30.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111791,AST_IM_20220808_154602.jpeg,59629,Boardwalk < 1.2m High,data/citywide/images/337/111791/59629__AST_IM_20220808_154602.jpeg,Timber,,No,No railings,15.0,Timber,0.6,short (<20m),narrow (<0.9m),
111792,AST_IM_20220808_163201.jpeg,59671,Boardwalk < 1.2m High,data/citywide/images/337/111792/59671__AST_IM_20220808_163201.jpeg,Timber,,No,No railings,20.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111794,AST_IM_20220808_161539.jpeg,59648,Boardwalk < 1.2m High,data/citywide/images/337/111794/59648__AST_IM_20220808_161539.jpeg,Timber,,No,No railings,5.25,Timber,0.6,short (<20m),narrow (<0.9m),
111795,AST_IM_20220808_155157.jpeg,59646,Boardwalk < 1.2m High,data/citywide/images/337/111795/59646__AST_IM_20220808_155157.jpeg,Timber,,No,No railings,5.2,Timber,1.25,short (<20m),standard (0.9-1.5m),
111795,AST_IM_20220808_155207.jpeg,59649,Boardwalk < 1.2m High,data/citywide/images/337/111795/59649__AST_IM_20220808_155207.jpeg,Timber,,No,No railings,5.2,Timber,1.25,short (<20m),standard (0.9-1.5m),
111796,AST_IM_20220808_184034.jpeg,59642,Boardwalk < 1.2m High,data/citywide/images/337/111796/59642__AST_IM_20220808_184034.jpeg,Timber,,No,No railings,6.0,Timber,0.75,short (<20m),narrow (<0.9m),
111797,AST_IM_20220809_075446.jpeg,59639,Boardwalk < 1.2m High,data/citywide/images/337/111797/59639__AST_IM_20220809_075446.jpeg,Timber,,No,No railings,12.0,Timber,0.6,short (<20m),narrow (<0.9m),
111800,AST_IM_20220808_181928.jpeg,59670,Boardwalk < 1.2m High,data/citywide/images/337/111800/59670__AST_IM_20220808_181928.jpeg,Timber,,No,No railings,28.5,Timber,0.6,medium (20-100m),narrow (<0.9m),
111801,AST_IM_20220808_162229.jpeg,59675,Boardwalk < 1.2m High,data/citywide/images/337/111801/59675__AST_IM_20220808_162229.jpeg,Timber,,No,No railings,20.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111802,AST_IM_20220808_163058.jpeg,59672,Boardwalk < 1.2m High,data/citywide/images/337/111802/59672__AST_IM_20220808_163058.jpeg,Timber,,No,No railings,25.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111803,AST_IM_20220808_155750.jpeg,59630,Boardwalk < 1.2m High,data/citywide/images/337/111803/59630__AST_IM_20220808_155750.jpeg,Timber,,No,No railings,22.0,Timber,0.9,medium (20-100m),standard (0.9-1.5m),
111804,AST_IM_20220808_161427.jpeg,59650,Boardwalk < 1.2m High,data/citywide/images/337/111804/59650__AST_IM_20220808_161427.jpeg,Timber,,No,No railings,30.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111804,AST_IM_20220808_161446.jpeg,59652,Boardwalk < 1.2m High,data/citywide/images/337/111804/59652__AST_IM_20220808_161446.jpeg,Timber,,No,No railings,30.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111805,AST_IM_20220808_183542.jpeg,59668,Boardwalk < 1.2m High,data/citywide/images/337/111805/59668__AST_IM_20220808_183542.jpeg,Timber,,No,No railings,13.0,Timber,0.9,short (<20m),standard (0.9-1.5m),
111807,AST_IM_20220808_163248.jpeg,59680,Boardwalk < 1.2m High,data/citywide/images/337/111807/59680__AST_IM_20220808_163248.jpeg,Timber,,No,No railings,4.2,Timber,0.9,short (<20m),standard (0.9-1.5m),
111808,AST_IM_20220809_080652.jpeg,59637,Boardwalk < 1.2m High,data/citywide/images/337/111808/59637__AST_IM_20220809_080652.jpeg,Timber,,No,No railings,2.8,Timber,0.6,short (<20m),narrow (<0.9m),
111809,AST_IM_20220808_184238.jpeg,59723,Boardwalk < 1.2m High,data/citywide/images/337/111809/59723__AST_IM_20220808_184238.jpeg,Timber,,No,No railings,5.6,Timber,0.75,short (<20m),narrow (<0.9m),
111810,AST_IM_20220808_162354.jpeg,59678,Boardwalk < 1.2m High,data/citywide/images/337/111810/59678__AST_IM_20220808_162354.jpeg,Timber,,No,No railings,7.5,Timber,0.6,short (<20m),narrow (<0.9m),
111811,AST_IM_20220809_081148.jpeg,59664,Boardwalk < 1.2m High,data/citywide/images/337/111811/59664__AST_IM_20220809_081148.jpeg,Timber,,No,No railings,5.9,Timber,0.6,short (<20m),narrow (<0.9m),
111813,AST_IM_20220809_080544.jpeg,59627,Boardwalk < 1.2m High,data/citywide/images/337/111813/59627__AST_IM_20220809_080544.jpeg,Timber,,No,No railings,1.7,Timber,0.6,short (<20m),narrow (<0.9m),
111815,AST_IM_20220809_182901.jpeg,59665,Boardwalk < 1.2m High,data/citywide/images/337/111815/59665__AST_IM_20220809_182901.jpeg,Timber,,No,No railings,5.5,Timber,0.6,short (<20m),narrow (<0.9m),
111817,AST_IM_20220809_182829.jpeg,59666,Boardwalk < 1.2m High,data/citywide/images/337/111817/59666__AST_IM_20220809_182829.jpeg,Timber,,No,No railings,2.2,Timber,0.6,short (<20m),narrow (<0.9m),
111820,AST_IM_20220808_183730.jpeg,59669,Boardwalk < 1.2m High,data/citywide/images/337/111820/59669__AST_IM_20220808_183730.jpeg,,,,,,,,,,
111821,AST_IM_20220808_162824.jpeg,59647,Boardwalk < 1.2m High,data/citywide/images/337/111821/59647__AST_IM_20220808_162824.jpeg,Timber,,No,No railings,20.0,Timber,0.6,medium (20-100m),narrow (<0.9m),
111824,AST_IM_20220809_080349.jpeg,59643,Boardwalk < 1.2m High,data/citywide/images/337/111824/59643__AST_IM_20220809_080349.jpeg,Timber,,No,No railings,18.0,Timber,0.6,short (<20m),narrow (<0.9m),
111825,AST_IM_20220809_181208.jpeg,59636,Boardwalk < 1.2m High,data/citywide/images/337/111825/59636__AST_IM_20220809_181208.jpeg,Timber,,No,No railings,8.3,Timber,0.9,short (<20m),standard (0.9-1.5m),
111831,AST_IM_20220809_080218.jpeg,59638,Boardwalk < 1.2m High,data/citywide/images/337/111831/59638__AST_IM_20220809_080218.jpeg,Timber,,No,No railings,1.5,Timber,0.9,short (<20m),standard (0.9-1.5m),
111832,AST_IM_20220809_171925.jpeg,59624,Boardwalk < 1.2m High,data/citywide/images/337/111832/59624__AST_IM_20220809_171925.jpeg,Timber,,No,No railings,8.75,Timber,0.9,short (<20m),standard (0.9-1.5m),
111832,AST_IM_20220809_171915.jpeg,59667,Boardwalk < 1.2m High,data/citywide/images/337/111832/59667__AST_IM_20220809_171915.jpeg,Timber,,No,No railings,8.75,Timber,0.9,short (<20m),standard (0.9-1.5m),
112032,AST_EX_20250819_101245.jpeg,87046,Boardwalk < 1.2m High,data/citywide/images/337/112032/87046__AST_EX_20250819_101245.jpeg,Timber,,,No railings,,Timber,,,,
112033,AST_EX_20250819_102234.jpeg,87043,Boardwalk < 1.2m High,data/citywide/images/337/112033/87043__AST_EX_20250819_102234.jpeg,Timber,,,No railings,,Timber,,,,
112034,AST_EX_20250819_102102.jpeg,87057,Boardwalk < 1.2m High,data/citywide/images/337/112034/87057__AST_EX_20250819_102102.jpeg,Timber,,,No railings,,Timber,,,,
112035,AST_EX_20250819_101400.jpeg,87045,Boardwalk < 1.2m High,data/citywide/images/337/112035/87045__AST_EX_20250819_101400.jpeg,Timber,,,No railings,,Timber,,,,
112037,AST_EX_20250819_101626.jpeg,87044,Boardwalk < 1.2m High,data/citywide/images/337/112037/87044__AST_EX_20250819_101626.jpeg,Timber,,,No railings,15.0,,,short (<20m),,
112099,AST_IM_20220815_111142.jpeg,60476,Boardwalk < 1.2m High,data/citywide/images/337/112099/60476__AST_IM_20220815_111142.jpeg,,,,,,,,,,
112130,AST_EX_20230928_105739.jpeg,66555,Boardwalk < 1.2m High,data/citywide/images/337/112130/66555__AST_EX_20230928_105739.jpeg,,,,,,,,,,
112319,AST_IM_20220712_084532.jpeg,60655,Boardwalk < 1.2m High,data/citywide/images/337/112319/60655__AST_IM_20220712_084532.jpeg,,,,,3.0,,,short (<20m),,
112326,AST_IM_20220713_093446.jpeg,60599,Boardwalk < 1.2m High,data/citywide/images/337/112326/60599__AST_IM_20220713_093446.jpeg,Timber,,No,No railings,3.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
112326,AST_IM_20220713_093453.jpeg,60627,Boardwalk < 1.2m High,data/citywide/images/337/112326/60627__AST_IM_20220713_093453.jpeg,Timber,,No,No railings,3.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
112327,AST_IM_20220807_102134.jpeg,60596,Boardwalk < 1.2m High,data/citywide/images/337/112327/60596__AST_IM_20220807_102134.jpeg,Timber,,No,No railings,5.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
112330,AST_IM_20220712_093046.jpeg,60651,Boardwalk < 1.2m High,data/citywide/images/337/112330/60651__AST_IM_20220712_093046.jpeg,Timber,,No,,4.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
112351,AST_IM_20220713_091723.jpeg,60607,Boardwalk < 1.2m High,data/citywide/images/337/112351/60607__AST_IM_20220713_091723.jpeg,,,No,No railings,9.0,,1.0,short (<20m),standard (0.9-1.5m),
112401,AST_IM_20220713_091344.jpeg,60601,Boardwalk < 1.2m High,data/citywide/images/337/112401/60601__AST_IM_20220713_091344.jpeg,,,No,No railings,4.0,,1.0,short (<20m),standard (0.9-1.5m),
112570,AST_IM_20220823_105013.jpeg,60952,Boardwalk < 1.2m High,data/citywide/images/337/112570/60952__AST_IM_20220823_105013.jpeg,,,No,No railings,3.0,,,short (<20m),,
112571,AST_IM_20220823_105621.jpeg,60953,Boardwalk < 1.2m High,data/citywide/images/337/112571/60953__AST_IM_20220823_105621.jpeg,,,No,No railings,9.0,,0.5,short (<20m),narrow (<0.9m),
112576,AST_IM_20220823_105644.jpeg,60959,Boardwalk < 1.2m High,data/citywide/images/337/112576/60959__AST_IM_20220823_105644.jpeg,,,No,No railings,5.0,,0.5,short (<20m),narrow (<0.9m),
112578,AST_IM_20220823_111448.jpeg,60942,Boardwalk < 1.2m High,data/citywide/images/337/112578/60942__AST_IM_20220823_111448.jpeg,,,No,No railings,23.0,,,medium (20-100m),,
112579,AST_IM_20220823_104114.jpeg,60954,Boardwalk < 1.2m High,data/citywide/images/337/112579/60954__AST_IM_20220823_104114.jpeg,,,No,No railings,5.0,,,short (<20m),,
112580,AST_IM_20220823_105128.jpeg,60958,Boardwalk < 1.2m High,data/citywide/images/337/112580/60958__AST_IM_20220823_105128.jpeg,,,No,No railings,4.0,,,short (<20m),,
112581,AST_IM_20220823_110049.jpeg,60955,Boardwalk < 1.2m High,data/citywide/images/337/112581/60955__AST_IM_20220823_110049.jpeg,,,No,No railings,120.0,,,long (>100m),,
112582,AST_IM_20220823_105927.jpeg,60956,Boardwalk < 1.2m High,data/citywide/images/337/112582/60956__AST_IM_20220823_105927.jpeg,,,No,No railings,100.0,,1.0,long (>100m),standard (0.9-1.5m),
112584,AST_IM_20220823_104031.jpeg,60957,Boardwalk < 1.2m High,data/citywide/images/337/112584/60957__AST_IM_20220823_104031.jpeg,,,No,No railings,150.0,,1.0,long (>100m),standard (0.9-1.5m),
112587,AST_IM_20220823_110649.jpeg,60948,Boardwalk < 1.2m High,data/citywide/images/337/112587/60948__AST_IM_20220823_110649.jpeg,,,No,No railings,334.0,,1.0,long (>100m),standard (0.9-1.5m),
112588,AST_IM_20220823_104446.jpeg,60951,Boardwalk < 1.2m High,data/citywide/images/337/112588/60951__AST_IM_20220823_104446.jpeg,,,No,No railings,28.0,,,medium (20-100m),,
112612,MI_20220823_134943.jpg,60984,Boardwalk < 1.2m High,data/citywide/images/337/112612/60984__MI_20220823_134943.jpg,,,No,No railings,,,1.0,,standard (0.9-1.5m),
112965,AST_IM_20220826_114534.jpeg,61413,Boardwalk < 1.2m High,data/citywide/images/337/112965/61413__AST_IM_20220826_114534.jpeg,Timber,,No,No railings,1.0,Timber,0.5,short (<20m),narrow (<0.9m),
113128,AST_IM_20220826_123825.jpeg,61427,Boardwalk < 1.2m High,data/citywide/images/337/113128/61427__AST_IM_20220826_123825.jpeg,Timber,,No,No railings,20.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
113130,AST_IM_20220826_123416.jpeg,61428,Boardwalk < 1.2m High,data/citywide/images/337/113130/61428__AST_IM_20220826_123416.jpeg,Timber,,No,No railings,17.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
113156,AST_IM_20220826_133933.jpeg,61479,Boardwalk < 1.2m High,data/citywide/images/337/113156/61479__AST_IM_20220826_133933.jpeg,Timber,,No,No railings,22.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
113167,AST_IM_20220826_141858.jpeg,61457,Boardwalk < 1.2m High,data/citywide/images/337/113167/61457__AST_IM_20220826_141858.jpeg,Timber,,No,No railings,30.0,Timber,1.0,medium (20-100m),standard (0.9-1.5m),
113171,AST_IM_20220826_134041.jpeg,61474,Boardwalk < 1.2m High,data/citywide/images/337/113171/61474__AST_IM_20220826_134041.jpeg,Timber,,No,No railings,13.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
113173,AST_IM_20220826_131523.jpeg,61512,Boardwalk < 1.2m High,data/citywide/images/337/113173/61512__AST_IM_20220826_131523.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
113178,AST_IM_20220826_134514.jpeg,61518,Boardwalk < 1.2m High,data/citywide/images/337/113178/61518__AST_IM_20220826_134514.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
113188,AST_IM_20220826_140116.jpeg,61505,Boardwalk < 1.2m High,data/citywide/images/337/113188/61505__AST_IM_20220826_140116.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
113189,AST_IM_20220826_121829.jpeg,61521,Boardwalk < 1.2m High,data/citywide/images/337/113189/61521__AST_IM_20220826_121829.jpeg,,,,No railings,,Timber,,,,
114039,AST_IM_20220901_112205.jpeg,62424,Boardwalk < 1.2m High,data/citywide/images/337/114039/62424__AST_IM_20220901_112205.jpeg,Timber,,Yes,No railings,,Timber,1.5,,wide (>1.5m),
114050,AST_IM_20220831_142545.jpeg,62442,Boardwalk < 1.2m High,data/citywide/images/337/114050/62442__AST_IM_20220831_142545.jpeg,,,No,No railings,,,1.0,,standard (0.9-1.5m),
114051,AST_IM_20220831_133111.jpeg,62441,Boardwalk < 1.2m High,data/citywide/images/337/114051/62441__AST_IM_20220831_133111.jpeg,,,No,No railings,,,1.0,,standard (0.9-1.5m),
114055,AST_IM_20220831_200603.jpeg,62428,Boardwalk < 1.2m High,data/citywide/images/337/114055/62428__AST_IM_20220831_200603.jpeg,,,No,No railings,,,1.0,,standard (0.9-1.5m),
114284,AST_IM_20220903_124757.jpeg,63711,Boardwalk < 1.2m High,data/citywide/images/337/114284/63711__AST_IM_20220903_124757.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114286,AST_IM_20220903_131143.jpeg,63712,Boardwalk < 1.2m High,data/citywide/images/337/114286/63712__AST_IM_20220903_131143.jpeg,Timber,,No,No railings,,Timber,0.5,,narrow (<0.9m),
114289,AST_IM_20220903_131751.jpeg,63710,Boardwalk < 1.2m High,data/citywide/images/337/114289/63710__AST_IM_20220903_131751.jpeg,Steel,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114560,AST_IM_20220901_122451.jpeg,62844,Boardwalk < 1.2m High,data/citywide/images/337/114560/62844__AST_IM_20220901_122451.jpeg,Timber,,No,No railings,1.0,Timber,1.5,short (<20m),wide (>1.5m),
114560,AST_IM_20220901_122528.jpeg,62859,Boardwalk < 1.2m High,data/citywide/images/337/114560/62859__AST_IM_20220901_122528.jpeg,Timber,,No,No railings,1.0,Timber,1.5,short (<20m),wide (>1.5m),
114562,AST_IM_20220901_130429.jpeg,62832,Boardwalk < 1.2m High,data/citywide/images/337/114562/62832__AST_IM_20220901_130429.jpeg,Timber,,No,No railings,,Timber,1.5,,wide (>1.5m),
114562,AST_IM_20220901_130423.jpeg,62837,Boardwalk < 1.2m High,data/citywide/images/337/114562/62837__AST_IM_20220901_130423.jpeg,Timber,,No,No railings,,Timber,1.5,,wide (>1.5m),
114562,AST_IM_20220901_130518.jpeg,62841,Boardwalk < 1.2m High,data/citywide/images/337/114562/62841__AST_IM_20220901_130518.jpeg,Timber,,No,No railings,,Timber,1.5,,wide (>1.5m),
114568,AST_IM_20220901_131738.jpeg,62825,Boardwalk < 1.2m High,data/citywide/images/337/114568/62825__AST_IM_20220901_131738.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114568,AST_IM_20220901_131705.jpeg,62829,Boardwalk < 1.2m High,data/citywide/images/337/114568/62829__AST_IM_20220901_131705.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114579,AST_IM_20220901_143711.jpeg,62800,Boardwalk < 1.2m High,data/citywide/images/337/114579/62800__AST_IM_20220901_143711.jpeg,Timber,,No,,,Timber,3.0,,wide (>1.5m),
114632,AST_IM_20220911_122836.jpeg,62980,Boardwalk < 1.2m High,data/citywide/images/337/114632/62980__AST_IM_20220911_122836.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114632,20241004_184703375_iOS.jpg,75407,Boardwalk < 1.2m High,data/citywide/images/337/114632/75407__20241004_184703375_iOS.jpg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114724,AST_EX_20250910_141025.jpeg,87775,Boardwalk < 1.2m High,data/citywide/images/337/114724/87775__AST_EX_20250910_141025.jpeg,Timber,,No,No railings,8.0,Timber,2.0,short (<20m),wide (>1.5m),
114916,AST_IM_20220915_132606.jpeg,63211,Boardwalk < 1.2m High,data/citywide/images/337/114916/63211__AST_IM_20220915_132606.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114925,AST_IM_20220915_135224.jpeg,63207,Boardwalk < 1.2m High,data/citywide/images/337/114925/63207__AST_IM_20220915_135224.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114925,AST_IM_20220915_135217.jpeg,63215,Boardwalk < 1.2m High,data/citywide/images/337/114925/63215__AST_IM_20220915_135217.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114934,AST_IM_20220915_140012.jpeg,63218,Boardwalk < 1.2m High,data/citywide/images/337/114934/63218__AST_IM_20220915_140012.jpeg,,,No,No railings,13.0,Timber,1.0,short (<20m),standard (0.9-1.5m),
114937,AST_IM_20220915_135645.jpeg,63214,Boardwalk < 1.2m High,data/citywide/images/337/114937/63214__AST_IM_20220915_135645.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114937,AST_IM_20220915_135633.jpeg,63219,Boardwalk < 1.2m High,data/citywide/images/337/114937/63219__AST_IM_20220915_135633.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114946,AST_IM_20220915_132152.jpeg,63242,Boardwalk < 1.2m High,data/citywide/images/337/114946/63242__AST_IM_20220915_132152.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114946,AST_IM_20220915_132205.jpeg,63243,Boardwalk < 1.2m High,data/citywide/images/337/114946/63243__AST_IM_20220915_132205.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114949,AST_IM_20220915_135246.jpeg,63262,Boardwalk < 1.2m High,data/citywide/images/337/114949/63262__AST_IM_20220915_135246.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114953,AST_IM_20220915_135636.jpeg,63263,Boardwalk < 1.2m High,data/citywide/images/337/114953/63263__AST_IM_20220915_135636.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114954,AST_IM_20220915_132544.jpeg,63241,Boardwalk < 1.2m High,data/citywide/images/337/114954/63241__AST_IM_20220915_132544.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114954,AST_IM_20220915_132405.jpeg,63259,Boardwalk < 1.2m High,data/citywide/images/337/114954/63259__AST_IM_20220915_132405.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114955,AST_IM_20220915_132927.jpeg,63253,Boardwalk < 1.2m High,data/citywide/images/337/114955/63253__AST_IM_20220915_132927.jpeg,Timber,,No,No railings,,Timber,0.75,,narrow (<0.9m),
114958,AST_IM_20220915_144636.jpeg,63240,Boardwalk < 1.2m High,data/citywide/images/337/114958/63240__AST_IM_20220915_144636.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
114972,AST_IM_20220915_145129.jpeg,63249,Boardwalk < 1.2m High,data/citywide/images/337/114972/63249__AST_IM_20220915_145129.jpeg,,,,,,,,,,
114973,AST_IM_20220915_144947.jpeg,63238,Boardwalk < 1.2m High,data/citywide/images/337/114973/63238__AST_IM_20220915_144947.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
114973,AST_IM_20220915_144910.jpeg,63239,Boardwalk < 1.2m High,data/citywide/images/337/114973/63239__AST_IM_20220915_144910.jpeg,Timber,,No,No railings,,Timber,2.0,,wide (>1.5m),
114975,AST_IM_20220915_144512.jpeg,63234,Boardwalk < 1.2m High,data/citywide/images/337/114975/63234__AST_IM_20220915_144512.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
115441,AST_IM_20220923_104510.jpeg,63532,Boardwalk < 1.2m High,data/citywide/images/337/115441/63532__AST_IM_20220923_104510.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
115442,AST_IM_20220923_105410.jpeg,63529,Boardwalk < 1.2m High,data/citywide/images/337/115442/63529__AST_IM_20220923_105410.jpeg,Timber,,Yes,No railings,,Timber,1.0,,standard (0.9-1.5m),
115444,AST_IM_20220923_105029.jpeg,63528,Boardwalk < 1.2m High,data/citywide/images/337/115444/63528__AST_IM_20220923_105029.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
115447,AST_IM_20220923_112810.jpeg,63524,Boardwalk < 1.2m High,data/citywide/images/337/115447/63524__AST_IM_20220923_112810.jpeg,Timber,,No,No railings,,Timber,1.0,,standard (0.9-1.5m),
