asset_id,filename,file_id,profile_name,image_path,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_pedestrian_railing,attr_length,attr_structure_material,attr_width,length_bin,width_bin,fall_height_bin
110171,AST_IM_20220806_154242.jpeg,58073,Trail Bridge,data/citywide/images/253/110171/58073__AST_IM_20220806_154242.jpeg,Concrete,Beam,Timber,,,4.27,Steel,1.06,short (<6m),standard (0.9-1.5m),
110299,AST_IM_20220807_103615.jpeg,58196,Trail Bridge,data/citywide/images/253/110299/58196__AST_IM_20220807_103615.jpeg,Timber,Beam,Timber,,No railings,6.5,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
110299,AST_IM_20220807_103601.jpeg,58214,Trail Bridge,data/citywide/images/253/110299/58214__AST_IM_20220807_103601.jpeg,Timber,Beam,Timber,,No railings,6.5,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
110299,AST_IM_20220807_103623.jpeg,58226,Trail Bridge,data/citywide/images/253/110299/58226__AST_IM_20220807_103623.jpeg,Timber,Beam,Timber,,No railings,6.5,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
110356,AST_IM_20220808_115216.jpeg,58377,Trail Bridge,data/citywide/images/253/110356/58377__AST_IM_20220808_115216.jpeg,,Beam,Timber,,No railings,4.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
110564,AST_IM_20220809_095424.jpeg,58594,Trail Bridge,data/citywide/images/253/110564/58594__AST_IM_20220809_095424.jpeg,,,,,,,,,,,
110569,AST_IM_20220809_102112.jpeg,58587,Trail Bridge,data/citywide/images/253/110569/58587__AST_IM_20220809_102112.jpeg,,,,,,,,,,,
110574,AST_IM_20220809_104503.jpeg,58580,Trail Bridge,data/citywide/images/253/110574/58580__AST_IM_20220809_104503.jpeg,,,,,,,,,,,
110576,AST_IM_20220809_100144.jpeg,58597,Trail Bridge,data/citywide/images/253/110576/58597__AST_IM_20220809_100144.jpeg,,,,,,,,,,,
110581,AST_IM_20220809_102323.jpeg,58585,Trail Bridge,data/citywide/images/253/110581/58585__AST_IM_20220809_102323.jpeg,,,,,,,,,,,
110582,AST_IM_20220809_104643.jpeg,58578,Trail Bridge,data/citywide/images/253/110582/58578__AST_IM_20220809_104643.jpeg,,,,,,,,,,,
110715,AST_IM_20220810_175528.jpeg,58665,Trail Bridge,data/citywide/images/253/110715/58665__AST_IM_20220810_175528.jpeg,,,,,,,,,,,
110759,AST_IM_20220810_104730.jpeg,58689,Trail Bridge,data/citywide/images/253/110759/58689__AST_IM_20220810_104730.jpeg,,,,,,,,,,,
110775,AST_IM_20220809_134943.jpeg,58827,Trail Bridge,data/citywide/images/253/110775/58827__AST_IM_20220809_134943.jpeg,,Beam,Timber,,No railings,,Timber,,,,
110775,AST_EX_20250722_154058.jpeg,85351,Trail Bridge,data/citywide/images/253/110775/85351__AST_EX_20250722_154058.jpeg,,Beam,Timber,,No railings,,Timber,,,,
110788,AST_IM_20220810_141749.jpeg,58829,Trail Bridge,data/citywide/images/253/110788/58829__AST_IM_20220810_141749.jpeg,Timber,Beam,Timber,,No railings,,,,,,
110805,AST_IM_20220809_135016.jpeg,58828,Trail Bridge,data/citywide/images/253/110805/58828__AST_IM_20220809_135016.jpeg,Timber,Beam,Timber,,No railings,,Timber,,,,
110810,AST_EX_20241010_093848.jpeg,74981,Trail Bridge,data/citywide/images/253/110810/74981__AST_EX_20241010_093848.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
110810,AST_EX_20241010_093829.jpeg,74982,Trail Bridge,data/citywide/images/253/110810/74982__AST_EX_20241010_093829.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
110810,AST_EX_20241010_093817.jpeg,74983,Trail Bridge,data/citywide/images/253/110810/74983__AST_EX_20241010_093817.jpeg,Timber,Beam,Timber,,2 railings,,Timber,,,,
110818,AST_IM_20220810_142652.jpeg,58789,Trail Bridge,data/citywide/images/253/110818/58789__AST_IM_20220810_142652.jpeg,Timber,Beam,,,No railings,,Timber,,,,
110818,AST_IM_20220810_142722.jpeg,58790,Trail Bridge,data/citywide/images/253/110818/58790__AST_IM_20220810_142722.jpeg,Timber,Beam,,,No railings,,Timber,,,,
110839,AST_IM_20220810_124502.jpeg,58776,Trail Bridge,data/citywide/images/253/110839/58776__AST_IM_20220810_124502.jpeg,Steel,Beam,,,2 railings,,Aluminum,,,,
110868,AST_IM_20220811_130506.jpeg,58842,Trail Bridge,data/citywide/images/253/110868/58842__AST_IM_20220811_130506.jpeg,Timber,,Timber,,,8.0,Timber,,medium (6-20m),,
110870,MI_20220811_131203.jpg,58846,Trail Bridge,data/citywide/images/253/110870/58846__MI_20220811_131203.jpg,,,,,No railings,,,,,,
110910,MI_20220812_132510.jpg,59096,Trail Bridge,data/citywide/images/253/110910/59096__MI_20220812_132510.jpg,,,,,,,,,,,
110932,AST_IM_20220728_121706.jpeg,59136,Trail Bridge,data/citywide/images/253/110932/59136__AST_IM_20220728_121706.jpeg,,Beam,,,,7.0,Timber,1.3,medium (6-20m),standard (0.9-1.5m),
110944,AST_IM_20220731_114610.jpeg,59124,Trail Bridge,data/citywide/images/253/110944/59124__AST_IM_20220731_114610.jpeg,Concrete,Beam,Timber,,No railings,12.0,Steel,1.2,medium (6-20m),standard (0.9-1.5m),
110956,AST_IM_20220811_140537.jpeg,59208,Trail Bridge,data/citywide/images/253/110956/59208__AST_IM_20220811_140537.jpeg,,Beam,Timber,,No railings,8.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
110956,AST_EX_20240818_130214.jpeg,72638,Trail Bridge,data/citywide/images/253/110956/72638__AST_EX_20240818_130214.jpeg,,Beam,Timber,,No railings,8.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
110996,MI_20240808_105732.jpg,72293,Trail Bridge,data/citywide/images/253/110996/72293__MI_20240808_105732.jpg,,,Timber,,No railings,5.0,,1.0,short (<6m),standard (0.9-1.5m),
110997,MI_20240808_110503.jpg,72304,Trail Bridge,data/citywide/images/253/110997/72304__MI_20240808_110503.jpg,,,,,No railings,,,,,,
111002,MI_20240808_105647.jpg,72309,Trail Bridge,data/citywide/images/253/111002/72309__MI_20240808_105647.jpg,Timber,Beam,Timber,,No railings,3.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
111426,AST_IM_20220814_104219.jpeg,59385,Trail Bridge,data/citywide/images/253/111426/59385__AST_IM_20220814_104219.jpeg,,,,,No railings,8.0,,,medium (6-20m),,
111426,AST_IM_20220814_104234.jpeg,59386,Trail Bridge,data/citywide/images/253/111426/59386__AST_IM_20220814_104234.jpeg,,,,,No railings,8.0,,,medium (6-20m),,
111426,AST_IM_20220814_104240.jpeg,59408,Trail Bridge,data/citywide/images/253/111426/59408__AST_IM_20220814_104240.jpeg,,,,,No railings,8.0,,,medium (6-20m),,
111439,AST_IM_20220814_101422.jpeg,59411,Trail Bridge,data/citywide/images/253/111439/59411__AST_IM_20220814_101422.jpeg,,,,,No railings,15.2,,,medium (6-20m),,
111447,AST_IM_20220814_104019.jpeg,59368,Trail Bridge,data/citywide/images/253/111447/59368__AST_IM_20220814_104019.jpeg,,,,,No railings,14.0,,,medium (6-20m),,
111447,AST_IM_20220814_103946.jpeg,59369,Trail Bridge,data/citywide/images/253/111447/59369__AST_IM_20220814_103946.jpeg,,,,,No railings,14.0,,,medium (6-20m),,
111447,AST_IM_20220814_103937.jpeg,59372,Trail Bridge,data/citywide/images/253/111447/59372__AST_IM_20220814_103937.jpeg,,,,,No railings,14.0,,,medium (6-20m),,
111447,AST_IM_20220814_104025.jpeg,59397,Trail Bridge,data/citywide/images/253/111447/59397__AST_IM_20220814_104025.jpeg,,,,,No railings,14.0,,,medium (6-20m),,
111452,AST_IM_20220814_104729.jpeg,59367,Trail Bridge,data/citywide/images/253/111452/59367__AST_IM_20220814_104729.jpeg,,,,,No railings,15.2,,,medium (6-20m),,
111452,AST_IM_20220814_104803.jpeg,59395,Trail Bridge,data/citywide/images/253/111452/59395__AST_IM_20220814_104803.jpeg,,,,,No railings,15.2,,,medium (6-20m),,
111452,AST_IM_20220814_104715.jpeg,59396,Trail Bridge,data/citywide/images/253/111452/59396__AST_IM_20220814_104715.jpeg,,,,,No railings,15.2,,,medium (6-20m),,
111648,IMG_1783.JPG,59578,Trail Bridge,data/citywide/images/253/111648/59578__IMG_1783.JPG,,Beam,,,No railings,2.0,Timber,0.3,short (<6m),narrow (<0.9m),
111745,AST_IM_20220808_151738.jpeg,59682,Trail Bridge,data/citywide/images/253/111745/59682__AST_IM_20220808_151738.jpeg,Timber,Beam,Timber,,,5.7,Timber,0.9,short (<6m),standard (0.9-1.5m),
111745,AST_IM_20220808_151631.jpeg,59699,Trail Bridge,data/citywide/images/253/111745/59699__AST_IM_20220808_151631.jpeg,Timber,Beam,Timber,,,5.7,Timber,0.9,short (<6m),standard (0.9-1.5m),
111782,AST_IM_20220808_125006.jpeg,59651,Trail Bridge,data/citywide/images/253/111782/59651__AST_IM_20220808_125006.jpeg,Steel,Beam,Timber,,No railings,7.4,Steel,1.75,medium (6-20m),wide (>1.5m),
111782,AST_IM_20220808_125108.jpeg,59653,Trail Bridge,data/citywide/images/253/111782/59653__AST_IM_20220808_125108.jpeg,Steel,Beam,Timber,,No railings,7.4,Steel,1.75,medium (6-20m),wide (>1.5m),
111862,Footbridge behind cabin.JPG,59885,Trail Bridge,data/citywide/images/253/111862/59885__Footbridge_behind_cabin.JPG,Timber,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
111914,AST_EX_20250818_121456.jpeg,86993,Trail Bridge,data/citywide/images/253/111914/86993__AST_EX_20250818_121456.jpeg,,,Timber,,No railings,10.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
111942,AST_IM_20220728_120152.jpeg,59926,Trail Bridge,data/citywide/images/253/111942/59926__AST_IM_20220728_120152.jpeg,Timber,Beam,Timber,,No railings,,Timber,,,,
111942,AST_EX_20240722_100058.jpeg,71117,Trail Bridge,data/citywide/images/253/111942/71117__AST_EX_20240722_100058.jpeg,Timber,Beam,Timber,,No railings,,Timber,,,,
111951,AST_IM_20220729_122412.jpeg,59924,Trail Bridge,data/citywide/images/253/111951/59924__AST_IM_20220729_122412.jpeg,Timber,Beam,Timber,,No railings,,Timber,,,,
111951,AST_IM_20220729_122405.jpeg,59925,Trail Bridge,data/citywide/images/253/111951/59925__AST_IM_20220729_122405.jpeg,Timber,Beam,Timber,,No railings,,Timber,,,,
111952,AST_IM_20220731_110639.jpeg,59918,Trail Bridge,data/citywide/images/253/111952/59918__AST_IM_20220731_110639.jpeg,Timber,Beam,Timber,,No railings,,Steel,,,,
111952,AST_IM_20220731_110614.jpeg,59919,Trail Bridge,data/citywide/images/253/111952/59919__AST_IM_20220731_110614.jpeg,Timber,Beam,Timber,,No railings,,Steel,,,,
111952,AST_IM_20220731_110607.jpeg,59920,Trail Bridge,data/citywide/images/253/111952/59920__AST_IM_20220731_110607.jpeg,Timber,Beam,Timber,,No railings,,Steel,,,,
112071,AST_IM_20220815_122047.jpeg,60424,Trail Bridge,data/citywide/images/253/112071/60424__AST_IM_20220815_122047.jpeg,,,,,No railings,,,,,,
112071,AST_EX_20230928_112109.jpeg,66494,Trail Bridge,data/citywide/images/253/112071/66494__AST_EX_20230928_112109.jpeg,,,,,No railings,,,,,,
112087,AST_IM_20220815_115505.jpeg,60437,Trail Bridge,data/citywide/images/253/112087/60437__AST_IM_20220815_115505.jpeg,,,,,No railings,,,,,,
112087,AST_EX_20230928_152248.jpeg,66549,Trail Bridge,data/citywide/images/253/112087/66549__AST_EX_20230928_152248.jpeg,,,,,No railings,,,,,,
112129,AST_IM_20220815_123850.jpeg,60401,Trail Bridge,data/citywide/images/253/112129/60401__AST_IM_20220815_123850.jpeg,,,,,No railings,,,,,,
112129,AST_EX_20230928_110711.jpeg,66551,Trail Bridge,data/citywide/images/253/112129/66551__AST_EX_20230928_110711.jpeg,,,,,No railings,,,,,,
112141,AST_IM_20220815_130104.jpeg,60412,Trail Bridge,data/citywide/images/253/112141/60412__AST_IM_20220815_130104.jpeg,,,,,No railings,,,,,,
112141,AST_EX_20230928_105821.jpeg,66495,Trail Bridge,data/citywide/images/253/112141/66495__AST_EX_20230928_105821.jpeg,,,,,No railings,,,,,,
112145,AST_IM_20220815_130244.jpeg,60430,Trail Bridge,data/citywide/images/253/112145/60430__AST_IM_20220815_130244.jpeg,,,,,No railings,,,,,,
112145,AST_EX_20230928_105627.jpeg,66519,Trail Bridge,data/citywide/images/253/112145/66519__AST_EX_20230928_105627.jpeg,,,,,No railings,,,,,,
112154,AST_IM_20220815_130319.jpeg,60398,Trail Bridge,data/citywide/images/253/112154/60398__AST_IM_20220815_130319.jpeg,,,,,No railings,,,,,,
112154,AST_EX_20230928_105547.jpeg,66518,Trail Bridge,data/citywide/images/253/112154/66518__AST_EX_20230928_105547.jpeg,,,,,No railings,,,,,,
112165,AST_IM_20220815_125521.jpeg,60410,Trail Bridge,data/citywide/images/253/112165/60410__AST_IM_20220815_125521.jpeg,,,,,No railings,,,,,,
112165,AST_EX_20230928_110352.jpeg,66517,Trail Bridge,data/citywide/images/253/112165/66517__AST_EX_20230928_110352.jpeg,,,,,No railings,,,,,,
112167,AST_IM_20220815_125637.jpeg,60396,Trail Bridge,data/citywide/images/253/112167/60396__AST_IM_20220815_125637.jpeg,,,,,No railings,,,,,,
112167,AST_EX_20230928_110220.jpeg,66550,Trail Bridge,data/citywide/images/253/112167/66550__AST_EX_20230928_110220.jpeg,,,,,No railings,,,,,,
112236,AST_IM_20220816_114900.jpeg,60235,Trail Bridge,data/citywide/images/253/112236/60235__AST_IM_20220816_114900.jpeg,,,,,No railings,,,,,,
112236,AST_EX_20230926_151040.jpeg,66568,Trail Bridge,data/citywide/images/253/112236/66568__AST_EX_20230926_151040.jpeg,,,,,No railings,,,,,,
112243,AST_IM_20220816_114829.jpeg,60243,Trail Bridge,data/citywide/images/253/112243/60243__AST_IM_20220816_114829.jpeg,,,,,,,,,,,
112243,AST_EX_20230926_151124.jpeg,66576,Trail Bridge,data/citywide/images/253/112243/66576__AST_EX_20230926_151124.jpeg,,,,,,,,,,,
112248,AST_IM_20220816_130931.jpeg,60190,Trail Bridge,data/citywide/images/253/112248/60190__AST_IM_20220816_130931.jpeg,,,,,No railings,,,,,,
112262,AST_IM_20220816_130859.jpeg,60213,Trail Bridge,data/citywide/images/253/112262/60213__AST_IM_20220816_130859.jpeg,,,,,No railings,,,,,,
112276,AST_IM_20220816_130956.jpeg,60187,Trail Bridge,data/citywide/images/253/112276/60187__AST_IM_20220816_130956.jpeg,,,,,No railings,,,,,,
112278,AST_IM_20220816_130732.jpeg,60189,Trail Bridge,data/citywide/images/253/112278/60189__AST_IM_20220816_130732.jpeg,,,,,No railings,,,,,,
112279,AST_IM_20220816_131018.jpeg,60165,Trail Bridge,data/citywide/images/253/112279/60165__AST_IM_20220816_131018.jpeg,,,,,No railings,,,,,,
112282,AST_IM_20220816_130708.jpeg,60191,Trail Bridge,data/citywide/images/253/112282/60191__AST_IM_20220816_130708.jpeg,,,,,,,,,,,
112301,AST_IM_20220816_130616.jpeg,60192,Trail Bridge,data/citywide/images/253/112301/60192__AST_IM_20220816_130616.jpeg,,,,,No railings,,,,,,
112338,AST_IM_20220713_092145.jpeg,60608,Trail Bridge,data/citywide/images/253/112338/60608__AST_IM_20220713_092145.jpeg,,,Timber,,No railings,4.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
112340,AST_IM_20220807_101926.jpeg,60577,Trail Bridge,data/citywide/images/253/112340/60577__AST_IM_20220807_101926.jpeg,,,,,No railings,6.0,,1.0,medium (6-20m),standard (0.9-1.5m),
112348,AST_IM_20220713_094008.jpeg,60625,Trail Bridge,data/citywide/images/253/112348/60625__AST_IM_20220713_094008.jpeg,,,,,No railings,3.0,,1.0,short (<6m),standard (0.9-1.5m),
112369,AST_IM_20220807_102448.jpeg,60580,Trail Bridge,data/citywide/images/253/112369/60580__AST_IM_20220807_102448.jpeg,Timber,Beam,Timber,,No railings,3.0,Timber,0.75,short (<6m),narrow (<0.9m),
112386,AST_IM_20220714_093044.jpeg,60623,Trail Bridge,data/citywide/images/253/112386/60623__AST_IM_20220714_093044.jpeg,,,,,No railings,4.0,,1.0,short (<6m),standard (0.9-1.5m),
112404,AST_IM_20220807_111001.jpeg,60576,Trail Bridge,data/citywide/images/253/112404/60576__AST_IM_20220807_111001.jpeg,,,,,No railings,,,,,,
112406,AST_IM_20220713_093657.jpeg,60581,Trail Bridge,data/citywide/images/253/112406/60581__AST_IM_20220713_093657.jpeg,,,,,No railings,6.0,,1.0,medium (6-20m),standard (0.9-1.5m),
112407,AST_IM_20220713_085629.jpeg,60586,Trail Bridge,data/citywide/images/253/112407/60586__AST_IM_20220713_085629.jpeg,,,,,No railings,4.0,,1.0,short (<6m),standard (0.9-1.5m),
112407,AST_IM_20220713_085647.jpeg,60589,Trail Bridge,data/citywide/images/253/112407/60589__AST_IM_20220713_085647.jpeg,,,,,No railings,4.0,,1.0,short (<6m),standard (0.9-1.5m),
112408,AST_IM_20220713_090554.jpeg,60602,Trail Bridge,data/citywide/images/253/112408/60602__AST_IM_20220713_090554.jpeg,,,,,No railings,,,,,,
112408,AST_IM_20220713_090601.jpeg,60614,Trail Bridge,data/citywide/images/253/112408/60614__AST_IM_20220713_090601.jpeg,,,,,No railings,,,,,,
112411,AST_IM_20220713_090343.jpeg,60611,Trail Bridge,data/citywide/images/253/112411/60611__AST_IM_20220713_090343.jpeg,,,,,1 railing,,,1.0,,standard (0.9-1.5m),
112422,AST_IM_20220822_110047.jpeg,60670,Trail Bridge,data/citywide/images/253/112422/60670__AST_IM_20220822_110047.jpeg,,Beam,Timber,,No railings,4.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
112524,AST_IM_20220822_095911.jpeg,60833,Trail Bridge,data/citywide/images/253/112524/60833__AST_IM_20220822_095911.jpeg,,,,,No railings,,,,,,
112526,AST_IM_20220822_104938.jpeg,60821,Trail Bridge,data/citywide/images/253/112526/60821__AST_IM_20220822_104938.jpeg,,,,,No railings,,,,,,
112574,AST_IM_20220823_104635.jpeg,60949,Trail Bridge,data/citywide/images/253/112574/60949__AST_IM_20220823_104635.jpeg,,,,,,,,,,,
112577,AST_IM_20220823_111239.jpeg,60947,Trail Bridge,data/citywide/images/253/112577/60947__AST_IM_20220823_111239.jpeg,,,,,,,,,,,
112583,AST_IM_20220823_111056.jpeg,60946,Trail Bridge,data/citywide/images/253/112583/60946__AST_IM_20220823_111056.jpeg,,,,,,,,,,,
112585,AST_IM_20220823_110912.jpeg,60945,Trail Bridge,data/citywide/images/253/112585/60945__AST_IM_20220823_110912.jpeg,,,,,,,,,,,
112586,AST_IM_20220823_104736.jpeg,60950,Trail Bridge,data/citywide/images/253/112586/60950__AST_IM_20220823_104736.jpeg,,,,,,,,,,,
112834,AST_IM_20220824_144028.jpeg,61096,Trail Bridge,data/citywide/images/253/112834/61096__AST_IM_20220824_144028.jpeg,Steel,Truss,Timber,,,51.5,Aluminum,0.9,long (>20m),standard (0.9-1.5m),
112834,AST_IM_20220824_144336.jpeg,61106,Trail Bridge,data/citywide/images/253/112834/61106__AST_IM_20220824_144336.jpeg,Steel,Truss,Timber,,,51.5,Aluminum,0.9,long (>20m),standard (0.9-1.5m),
112834,AST_IM_20220824_144013.jpeg,61107,Trail Bridge,data/citywide/images/253/112834/61107__AST_IM_20220824_144013.jpeg,Steel,Truss,Timber,,,51.5,Aluminum,0.9,long (>20m),standard (0.9-1.5m),
112834,AST_IM_20220824_143953.jpeg,61118,Trail Bridge,data/citywide/images/253/112834/61118__AST_IM_20220824_143953.jpeg,Steel,Truss,Timber,,,51.5,Aluminum,0.9,long (>20m),standard (0.9-1.5m),
112868,AST_IM_20220825_101613.jpeg,61234,Trail Bridge,data/citywide/images/253/112868/61234__AST_IM_20220825_101613.jpeg,,Beam,,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
112918,AST_IM_20220825_115935.jpeg,61312,Trail Bridge,data/citywide/images/253/112918/61312__AST_IM_20220825_115935.jpeg,,,,,,,,,,,
113125,AST_IM_20220826_095740.jpeg,61435,Trail Bridge,data/citywide/images/253/113125/61435__AST_IM_20220826_095740.jpeg,,,Timber,,,15.0,Steel,1.5,medium (6-20m),wide (>1.5m),
113125,AST_IM_20220826_104550.jpeg,61438,Trail Bridge,data/citywide/images/253/113125/61438__AST_IM_20220826_104550.jpeg,,,Timber,,,15.0,Steel,1.5,medium (6-20m),wide (>1.5m),
113125,AST_IM_20220826_095727.jpeg,61440,Trail Bridge,data/citywide/images/253/113125/61440__AST_IM_20220826_095727.jpeg,,,Timber,,,15.0,Steel,1.5,medium (6-20m),wide (>1.5m),
113125,AST_EX_20250905_110148.jpeg,87467,Trail Bridge,data/citywide/images/253/113125/87467__AST_EX_20250905_110148.jpeg,,,Timber,,,15.0,Steel,1.5,medium (6-20m),wide (>1.5m),
113126,AST_IM_20220826_123223.jpeg,61432,Trail Bridge,data/citywide/images/253/113126/61432__AST_IM_20220826_123223.jpeg,,Beam,Timber,,No railings,4.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
113153,AST_IM_20220826_141234.jpeg,61463,Trail Bridge,data/citywide/images/253/113153/61463__AST_IM_20220826_141234.jpeg,Steel,Beam,Timber,,,15.0,Steel,1.5,medium (6-20m),wide (>1.5m),
113159,AST_IM_20220826_130934.jpeg,61484,Trail Bridge,data/citywide/images/253/113159/61484__AST_IM_20220826_130934.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
113163,AST_IM_20220826_133719.jpeg,61470,Trail Bridge,data/citywide/images/253/113163/61470__AST_IM_20220826_133719.jpeg,Timber,Beam,Timber,,,6.0,Timber,1.0,medium (6-20m),standard (0.9-1.5m),
113164,AST_IM_20220826_135318.jpeg,61473,Trail Bridge,data/citywide/images/253/113164/61473__AST_IM_20220826_135318.jpeg,Steel,Beam,Timber,,,8.0,Steel,1.0,medium (6-20m),standard (0.9-1.5m),
113168,AST_IM_20220826_131253.jpeg,61475,Trail Bridge,data/citywide/images/253/113168/61475__AST_IM_20220826_131253.jpeg,Timber,Beam,Timber,,No railings,4.0,Timber,1.0,short (<6m),standard (0.9-1.5m),
113184,AST_IM_20220826_131123.jpeg,61513,Trail Bridge,data/citywide/images/253/113184/61513__AST_IM_20220826_131123.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,,short (<6m),,
113197,AST_IM_20220826_121344.jpeg,61497,Trail Bridge,data/citywide/images/253/113197/61497__AST_IM_20220826_121344.jpeg,,,,,No railings,,,,,,
113197,AST_EX_20241024_150009.jpeg,76425,Trail Bridge,data/citywide/images/253/113197/76425__AST_EX_20241024_150009.jpeg,,,,,No railings,,,,,,
113216,AST_IM_20220826_173501.jpeg,61530,Trail Bridge,data/citywide/images/253/113216/61530__AST_IM_20220826_173501.jpeg,Timber,Beam,Timber,,No railings,15.0,Steel,1.0,medium (6-20m),standard (0.9-1.5m),
113216,MI_20240907_080108.jpg,73363,Trail Bridge,data/citywide/images/253/113216/73363__MI_20240907_080108.jpg,Timber,Beam,Timber,,No railings,15.0,Steel,1.0,medium (6-20m),standard (0.9-1.5m),
113217,AST_EX_20240907_104955.jpeg,73350,Trail Bridge,data/citywide/images/253/113217/73350__AST_EX_20240907_104955.jpeg,Timber,Beam,Timber,,No railings,3.0,Timber,2.0,short (<6m),wide (>1.5m),
113217,AST_EX_20240907_103834.jpeg,73351,Trail Bridge,data/citywide/images/253/113217/73351__AST_EX_20240907_103834.jpeg,Timber,Beam,Timber,,No railings,3.0,Timber,2.0,short (<6m),wide (>1.5m),
113244,AST_IM_20220827_095844.jpeg,61576,Trail Bridge,data/citywide/images/253/113244/61576__AST_IM_20220827_095844.jpeg,,,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
113244,AST_IM_20220827_100339.jpeg,61592,Trail Bridge,data/citywide/images/253/113244/61592__AST_IM_20220827_100339.jpeg,,,Timber,,,10.0,Steel,2.0,medium (6-20m),wide (>1.5m),
113731,MI_20220828_104933.jpg,62042,Trail Bridge,data/citywide/images/253/113731/62042__MI_20220828_104933.jpg,,,,,No railings,1.0,,,short (<6m),,
113733,MI_20240929_105004.jpg,74747,Trail Bridge,data/citywide/images/253/113733/74747__MI_20240929_105004.jpg,,,,,No railings,1.0,,,short (<6m),,
113800,AST_IM_20220830_100833.jpeg,62190,Trail Bridge,data/citywide/images/253/113800/62190__AST_IM_20220830_100833.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
113800,AST_IM_20220830_100841.jpeg,62196,Trail Bridge,data/citywide/images/253/113800/62196__AST_IM_20220830_100841.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
113800,AST_IM_20220830_100943.jpeg,62199,Trail Bridge,data/citywide/images/253/113800/62199__AST_IM_20220830_100943.jpeg,Timber,Beam,Timber,,No railings,5.0,Timber,0.5,short (<6m),narrow (<0.9m),
113803,AST_IM_20220830_101433.jpeg,62195,Trail Bridge,data/citywide/images/253/113803/62195__AST_IM_20220830_101433.jpeg,Timber,Beam,Timber,,No railings,4.0,,1.5,short (<6m),wide (>1.5m),
113803,AST_IM_20220830_101427.jpeg,62198,Trail Bridge,data/citywide/images/253/113803/62198__AST_IM_20220830_101427.jpeg,Timber,Beam,Timber,,No railings,4.0,,1.5,short (<6m),wide (>1.5m),
113804,AST_IM_20220830_104242.jpeg,62187,Trail Bridge,data/citywide/images/253/113804/62187__AST_IM_20220830_104242.jpeg,Timber,Beam,Timber,,No railings,10.0,Timber,1.5,medium (6-20m),wide (>1.5m),
113805,AST_IM_20220830_103928.jpeg,62192,Trail Bridge,data/citywide/images/253/113805/62192__AST_IM_20220830_103928.jpeg,Timber,Beam,Timber,,No railings,13.5,Steel,3.0,medium (6-20m),wide (>1.5m),
113805,AST_IM_20220830_103921.jpeg,62193,Trail Bridge,data/citywide/images/253/113805/62193__AST_IM_20220830_103921.jpeg,Timber,Beam,Timber,,No railings,13.5,Steel,3.0,medium (6-20m),wide (>1.5m),
113805,AST_IM_20220830_103737.jpeg,62200,Trail Bridge,data/citywide/images/253/113805/62200__AST_IM_20220830_103737.jpeg,Timber,Beam,Timber,,No railings,13.5,Steel,3.0,medium (6-20m),wide (>1.5m),
113805,chapman bridge.jpg,76551,Trail Bridge,data/citywide/images/253/113805/76551__chapman_bridge.jpg,Timber,Beam,Timber,,No railings,13.5,Steel,3.0,medium (6-20m),wide (>1.5m),
113952,AST_IM_20220901_143048.jpeg,62330,Trail Bridge,data/citywide/images/253/113952/62330__AST_IM_20220901_143048.jpeg,Steel,Beam,Timber,,,6.0,Aluminum,1.5,medium (6-20m),wide (>1.5m),
113952,AST_EX_20250924_141343.jpeg,88958,Trail Bridge,data/citywide/images/253/113952/88958__AST_EX_20250924_141343.jpeg,Steel,Beam,Timber,,,6.0,Aluminum,1.5,medium (6-20m),wide (>1.5m),
113954,AST_EX_20250924_140237.jpeg,88897,Trail Bridge,data/citywide/images/253/113954/88897__AST_EX_20250924_140237.jpeg,Timber,Beam,,,No railings,,,1.5,,wide (>1.5m),
113958,AST_EX_20250924_134626.jpeg,88896,Trail Bridge,data/citywide/images/253/113958/88896__AST_EX_20250924_134626.jpeg,Timber,Beam,Timber,,No railings,6.0,,1.5,medium (6-20m),wide (>1.5m),
114014,AST_IM_20220901_171459.jpeg,62373,Trail Bridge,data/citywide/images/253/114014/62373__AST_IM_20220901_171459.jpeg,Steel,Suspension,Timber,,,9.0,Aluminum,0.9,medium (6-20m),standard (0.9-1.5m),
