,File Name,Asset ID,Description,Abutment Material,Fall Height (m),Has Pedestrian Railing,"Material (Frame, Tank, Body)",Number of Steps,Structure Material,Width (m)
556,AST_EX_20250121_123307.jpeg,92436,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
557,AST_EX_20250121_123529.jpeg,92436,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
558,AST_EX_20250121_123340.jpeg,92436,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
559,AST_EX_20250121_123539.jpeg,92436,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
560,AST_EX_20220725_122238.jpeg,92436,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
561,AST_IM_20211019_150127.jpeg,92436,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
562,AST_EX_20250121_122007.jpeg,92806,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
563,AST_EX_20220725_142221.jpeg,92806,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
564,AST_IM_20211021_112008.jpeg,92806,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
565,AST_EX_20250130_164134.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
566,AST_EX_20250130_163859.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
567,AST_EX_20250130_164113.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
568,AST_EX_20250130_163905.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
569,AST_EX_20250130_163920.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
570,AST_EX_20220725_141949.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
571,AST_IM_20211021_112046.jpeg,92807,; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
572,AST_IM_20211022_151959.jpeg,92843,; wood staircase,,-1.0,2 railings,Timber/Wood,10.0,,
573,AST_IM_20211027_123147.jpeg,92917,Wooden. Condition 50. Some rotting of wood. Allouette boat launch ; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
574,AST_IM_20211027_125019.jpeg,92939,Wooden. 3 steps. Condition 60. Allouette boat launch ; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
575,AST_EX_20241128_121935.jpeg,93352,View point on cliff ; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
576,AST_EX_20241128_122002.jpeg,93352,View point on cliff ; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
577,AST_IM_20211104_094222.jpeg,93352,View point on cliff ; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
578,AST_EX_20241128_115219.jpeg,93357,Rock stairs; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
579,AST_EX_20241128_115437.jpeg,93357,Rock stairs; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
580,AST_IM_20211104_105643.jpeg,93357,Rock stairs; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
581,AST_EX_20241128_120209.jpeg,93359,"Plastic, new construction ; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
582,AST_EX_20241128_120230.jpeg,93359,"Plastic, new construction ; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
583,AST_EX_20241128_120218.jpeg,93359,"Plastic, new construction ; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
584,AST_IM_20211104_105345.jpeg,93359,"Plastic, new construction ; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
585,AST_EX_20241128_113445.jpeg,93363,Concrete ; concrete,,-1.0,No railings,Concrete,-1.0,,
586,AST_EX_20241128_113458.jpeg,93363,Concrete ; concrete,,-1.0,No railings,Concrete,-1.0,,
587,AST_EX_20241128_113508.jpeg,93363,Concrete ; concrete,,-1.0,No railings,Concrete,-1.0,,
588,AST_IM_20211104_111122.jpeg,93363,Concrete ; concrete,,-1.0,No railings,Concrete,-1.0,,
589,AST_IM_20211104_110012.jpeg,93364,Plastic stairs new construction ; metal,,-1.0,2 railings,Metal,10.0,,
590,AST_IM_20211118_143846.jpeg,94121,"Stairs on trail to the beach. 5 steps, 2.4m wide and 0.5m tread. Constructed with cement. ; concrete",,-1.0,No railings,Concrete,-1.0,,
591,16_Stairs leading from beach on Y trail to Parking Area1.jpg,94135,"Stairs on beach-side ofaEURoeYaEUR? trail leading to parking lot #1. 7 steps, 1.8m wide, with 50cm tread. ; concrete",,-1.0,No railings,Concrete,-1.0,,
592,18_Stairs_North side of Parking Area 1.jpg,94137,"Stairs, 3 steps, 1.5m wide, 50cm tread. Located North end of parking lot #1.; concrete",,-1.0,No railings,Concrete,-1.0,,
593,19_Stairs on South side of Parking Area 1.jpg,94138,"Stairs, concrete, 2 steps, 1.2 wide, 50cm tread, located on South side of Parking Lot #1.; concrete",,-1.0,No railings,Concrete,-1.0,,
594,AST_IM_20211126_123548.jpeg,94175,Stairs 7 steps; ladder,,-1.0,TBD,TBD,-1.0,,
595,AST_IM_20211126_124251.jpeg,94176,Stairs near camp at Boat Bay. They are sturdy but some steps are rotting and the railing is not up to BC Parks standard and is not fully secure.; wood staircase,,-1.0,1 railing,Timber/Wood,10.0,,
596,IMG_0159.JPG,94295,6x6 Cedar box steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
597,IMG_0163.JPG,94296,6x6 Cedar box steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
598,IMG_0167.JPG,94297,6x6 Cedar box steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
599,IMG_0172.JPG,94298,6x6 Cedar box steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
600,IMG_0184.JPG,94301,6x6 Cedar box steps; wood staircase/ladder,,-1.0,TBD,Timber/Wood,-1.0,,
601,IMG_0188.JPG,94302,6x6 Cedar box steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
602,IMG_0209.JPG,94307,6x6 Cedar box steps,,-1.0,No railings,Timber/Wood,0.0,,
603,IMG_0212.JPG,94308,6x6 Cedar box steps; wood staircase,,-1.0,TBD,Timber/Wood,-1.0,,
604,IMG_0221.JPG,94311,6x6 Cedar box steps,,-1.0,No railings,Timber/Wood,0.0,,
605,IMG_0228.JPG,94313,"2"" rough cedar boardwalk on Cedar stringers; boxsteps",,-1.0,No railings,Box Step,-1.0,,
606,IMG_0234.JPG,94315,6x6 Cedar box steps; wood staircase/ladder,,-1.0,No railings,Timber/Wood,-1.0,,
607,IMG_0243.JPG,94318,6x6 Cedar box steps; wood staircase/ladder,,-1.0,No railings,Timber/Wood,-1.0,,
608,IMG_0264.JPG,94324,"Cedar stair ""ladder""; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
609,IMG_0277.JPG,94328,"Cedar stair ""ladder""; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
610,IMG_0280.JPG,94329,6x6 Cedar box steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
611,IMG_0283.JPG,94330,6x6 Cedar box steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
612,IMG_0289.JPG,94332,"Cedar stair ""ladder""; ladder",,-1.0,No railings,TBD,-1.0,,
613,IMG_0292.JPG,94333,"Cedar stair ""ladder""; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
614,IMG_0295.JPG,94334,"Cedar stair ""ladder""; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
615,IMG_0313.JPG,94339,6x6 Cedar box steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
616,IMG_0316.JPG,94340,6x6 Cedar box steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
617,IMG_0322.JPG,94341,"Cedar stair ""ladder""; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
618,IMG_0328.JPG,94343,"Cedar stair ""ladder""; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
619,IMG_0433.JPG,94369,"2"" rough cedar boardwalk on Cedar stringers; wood staircase/ladder",,-1.0,No railings,Timber/Wood,-1.0,,
620,IMG_0519.JPG,94397,6x6 Cedar Box Steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
621,IMG_0523.JPG,94398,Stringer Stairs with Railing; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
622,IMG_0529.JPG,94401,6x6 Cedar Box Steps; concrete,,-1.0,No railings,Concrete,-1.0,,
623,IMG_0533.JPG,94402,6x6 Cedar Box Steps; concrete,,-1.0,No railings,Concrete,-1.0,,
624,IMG_0540.JPG,94403,6x6 Cedar Box Steps; boxsteps,,-1.0,No railings,Box Step,-1.0,,
625,IMG_0543.JPG,94404,6x6 Cedar Box Steps; wood staircase/ladder,,-1.0,No railings,Timber/Wood,-1.0,,
626,IMG_0584.JPG,94417,6x6 Cedar Box Steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
627,IMG_0587.JPG,94418,6x6 Cedar Box Steps; wood staircase/ladder,,-1.0,No railings,Timber/Wood,-1.0,,
628,IMG_0590.JPG,94419,6x6 Cedar Box Steps; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
629,IMG_0620.JPG,94426,"6x6 box steps, stair ""ladders"", Stringer stairs; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
630,IMG_0636.JPG,94426,"6x6 box steps, stair ""ladders"", Stringer stairs; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
631,IMG_0638.JPG,94426,"6x6 box steps, stair ""ladders"", Stringer stairs; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
632,AST_EX_20241107_120511.jpeg,94748,Heavy rip-rap stairs accessing stairs; loc: middle of beach.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
633,AST_EX_20241107_120529.jpeg,94748,Heavy rip-rap stairs accessing stairs; loc: middle of beach.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
634,IMG_0179.JPG,96803,Wooden Stairs with Handrail 12 steps; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
635,AST_IM_20220323_114635.jpeg,97124,stairs are at the end of their life cycle and need to be replaced; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
636,AST_IM_20220323_112240.jpeg,97127,"Loose stair piece, some sections of stairs missing, needs maintenance ; wood step",,-1.0,1 railing,Timber/Wood,-1.0,,
637,AST_EX_20260422_112640.jpeg,98299,4 concrete stairs; concrete,,-1.0,No railings,Concrete,-1.0,,
638,AST_IM_20220422_112601.jpeg,98299,4 concrete stairs; concrete,,-1.0,No railings,Concrete,-1.0,,
639,AST_EX_20260422_111154.jpeg,98304,"10 concrete stairs, 60%; concrete",,-1.0,No railings,Concrete,-1.0,,
640,AST_EX_20260422_111207.jpeg,98304,"10 concrete stairs, 60%; concrete",,-1.0,No railings,Concrete,-1.0,,
641,AST_IM_20220422_110104.jpeg,98304,"10 concrete stairs, 60%; concrete",,-1.0,No railings,Concrete,-1.0,,
642,AST_EX_20241029_112819.jpeg,98672,"Cement stairs leading from parking area to campsite, no railing, uneven, could be tripping hazard; concrete",,-1.0,No railings,Concrete,-1.0,,
643,AST_IM_20220511_152412.jpeg,98672,"Cement stairs leading from parking area to campsite, no railing, uneven, could be tripping hazard; concrete",,-1.0,No railings,Concrete,-1.0,,
644,AST_EX_20250508_142615.jpeg,98951,24 concrete block steps; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
645,AST_EX_20250508_142627.jpeg,98951,24 concrete block steps; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
646,AST_EX_20250508_142715.jpeg,98951,24 concrete block steps; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
647,AST_EX_20250508_142641.jpeg,98951,24 concrete block steps; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
648,AST_IM_20220512_134534.jpeg,98951,24 concrete block steps; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
649,AST_EX_20240725_135851.jpeg,100301,"Condition 40, stairs cracking, 8 Risers; concrete",,-1.0,No railings,Concrete,-1.0,,
650,AST_IM_20220601_105228.jpeg,100301,"Condition 40, stairs cracking, 8 Risers; concrete",,-1.0,No railings,Concrete,-1.0,,
651,AST_EX_20240725_114523.jpeg,100302,4 stairs into campsite 9; concrete,,-1.0,No railings,Concrete,-1.0,,
652,AST_IM_20220601_102646.jpeg,100302,4 stairs into campsite 9; concrete,,-1.0,No railings,Concrete,-1.0,,
653,AST_IM_20220601_113848.jpeg,100334,"lumber frames filled with gravel, 1.25m wide 19m long; boxsteps",,-1.0,No railings,Box Step,-1.0,,
654,AST_IM_20220606_132425.jpeg,101016,"stairs made of rocks beside gazebo, 5m long; stone",,-1.0,No railings,Rock/Stone,-1.0,,
655,AST_IM_20220606_133422.jpeg,101027,"rock, small; stone",,-1.0,No railings,Rock/Stone,-1.0,,
656,AST_IM_20220606_133037.jpeg,101031,"made from rocks, 5m long 1.5m wide; stone",,-1.0,No railings,Rock/Stone,-1.0,,
657,AST_IM_20220607_105030.jpeg,101066,"Rock, 7m long, 1m wide; stone",,-1.0,No railings,Rock/Stone,-1.0,,
658,AST_IM_20220608_155003.jpeg,101380,Good 70. Needs refinishing. Staircase to Canyon viewpoint. 12 risers; wood staircase,,-1.0,2 railings,Timber/Wood,10.0,,
659,AST_IM_20220608_123039.jpeg,101396,"Volunteer built wooden staircase leading to beach, 1m wide, 2.5m long, railing; wood staircase",,-1.0,1 railing,Timber/Wood,8.0,,
660,AST_IM_20220608_144708.jpeg,101440,"Non standard design, good condition; wood step",,-1.0,1 railing,Timber/Wood,-1.0,,
661,AST_IM_20220608_152128.jpeg,101449,"Non standard design, good condition; stone",,-1.0,1 railing,Rock/Stone,-1.0,,
662,AST_IM_20220610_103934.jpeg,101547,Moul falls wooden staircase wood | Replacement cost estimated; wood staircase,,-1.0,1 railing,Timber/Wood,-1.0,,
663,AST_IM_20220610_125112.jpeg,101607,concrete steps with wood framing that go from parking lot to fire ring area; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
664,AST_IM_20220610_124748.jpeg,101613,"Concrete stairs with wooden framing, from picnic table shelter down to day use beach; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
665,Purden July 19 Assett 101615.jpg,101615,"concrete stairs with wood framing, From Picnic Shelter to Beach; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
666,AST_IM_20220610_145154.jpeg,101624,at trail head by boat launch; boxsteps,,-1.0,No railings,Box Step,-1.0,,
667,AST_IM_20220611_105509.jpeg,101694,"Washout underneath a corner, one plank needs to be replaced, rotting",TBD,,No railings,Timber/Wood,0.0,,0.0
668,AST_IM_20220611_111322.jpeg,101697,wood step,,-1.0,No railings,Timber/Wood,-1.0,,
669,AST_IM_20220611_123451.jpeg,101714,chain is secured against the rock. Anker points do not show any signs of damage.,,-1.0,No railings,Steel,0.0,,
670,AST_IM_20220611_121651.jpeg,101715,Set of 10 ft metal ladder. In good condition structure feels sturdy and is secured at 4 anker points. Lower anker points could use a new base as they are starting to become exposed and might lead to ladder becoming dislodged from the wall.; ladder,,-1.0,TBD,TBD,-1.0,,
671,AST_IM_20220611_123659.jpeg,101719,Condition 70. Metal ladder in good condition. A couple of the bolts are missing the nuts however ladder feels secured and doesn't move; ladder,,-1.0,No railings,TBD,-1.0,,
672,AST_IM_20220611_123922.jpeg,101720,Condition 80. Set of 2 metal chains on top of metal ladder 2 on the way to first peak summit. Chains are in good conditions and connections to the rock are safely secured. Rusty in spots,,-1.0,TBD,Metal,0.0,,
673,AST_IM_20220611_105138.jpeg,101739,"65 condition, 2 steps back filled gravel, wood breaking / rotting; stone",,-1.0,No railings,Rock/Stone,-1.0,,
674,AST_IM_20220611_110858.jpeg,101740,"45 condition- Trail support to add gravel to trail to create level surface. In the middle of trail, bottom support rotted and possible loss of gravel.",,-1.0,,TBD,0.0,,
675,AST_IM_20220611_113333.jpeg,101744,"40 - 3 step platform back filled gravel, soil missing underneath, rot happening 1m width",,-1.0,No railings,Timber/Wood,0.0,,
676,AST_IM_20220613_115159.jpeg,101934,"Wooden stairs, 7 steps, 1.5m x .75m wide; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
677,AST_IM_20220615_152429.jpeg,102366,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
678,AST_IM_20220615_125259.jpeg,102425,2m high. 1m wide. No rail; wood step,,-1.0,No railings,Timber/Wood,-1.0,,
679,AST_IM_20220615_130216.jpeg,102439,"Wooden staircase, 22 steps, 5m long x 3m high, no handrail,; wood step",,-1.0,No railings,Timber/Wood,10.0,,
680,AST_IM_20220615_130343.jpeg,102446,"5 stairs, wood framed with gravel fill, no rails, 4m long, 1m wide, 0.5m tall; boxsteps",,-1.0,No railings,Box Step,-1.0,,
681,AST_IM_20220615_130659.jpeg,102449,"16 wooden stairs, 1m wide, 2.5m tall, no rails; wood staircase",,-1.0,No railings,Timber/Wood,15.0,,
682,AST_IM_20220615_175818.jpeg,102455,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
683,AST_IM_20220615_180201.jpeg,102459,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
684,AST_IM_20220615_180154.jpeg,102459,; stone,,-1.0,No railings,Rock/Stone,-1.0,,
685,AST_IM_20220612_135514.jpeg,102467,10 wooden beam steps | Steps coming from the bridge on the Radium lake trail; wood staircase,,-1.0,No railings,Timber/Wood,10.0,,
686,AST_IM_20220612_134006.jpeg,102473,"Four wooden steps following the bridge | Radium Lake trail | Good condition, access to the first step is supported by a rock; boxsteps",,-1.0,No railings,Box Step,-1.0,,
687,AST_IM_20220616_102900.jpeg,102532,Steps from road to boat launch; boxsteps,,-1.0,No railings,Box Step,-1.0,,
688,AST_IM_20220616_165425.jpeg,102759,Condition 90. Stairs made out of rocks. Nothing dangerous and good drainage.; stone,,-1.0,2 railings,Rock/Stone,-1.0,,
689,AST_EX_20250727_115358.jpeg,102839,Stairs at Falls Lake trailhead | 13 wooden open stairs; wood step,,0.0,No railings,Timber/Wood,4.0,,
690,AST_IM_20220617_133632.jpeg,102839,Stairs at Falls Lake trailhead | 13 wooden open stairs; wood step,,0.0,No railings,Timber/Wood,4.0,,
691,AST_IM_20220617_142901.jpeg,102843,Wooden steps at the Falls lake Campground | To the pit toilet; boxsteps,,-1.0,No railings,Box Step,-1.0,,
692,AST_IM_20220621_170351.jpeg,103887,; concrete,,-1.0,1 railing,Concrete,-1.0,,
693,AST_IM_20220621_171617.jpeg,103888,; concrete,,-1.0,1 railing,Concrete,-1.0,,
694,AST_IM_20220621_165313.jpeg,103896,steps into lake; concrete,,-1.0,No railings,Concrete,-1.0,,
695,AST_IM_20220621_164654.jpeg,103909,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
696,AST_IM_20220621_170650.jpeg,103930,; concrete,,-1.0,1 railing,Concrete,-1.0,,
697,AST_IM_20220621_170059.jpeg,103932,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
698,AST_IM_20220622_121332.jpeg,104098,; concrete,,-1.0,1 railing,Concrete,-1.0,,
699,AST_IM_20220622_154655.jpeg,104143,; boxsteps,,-1.0,1 railing,Box Step,-1.0,,
700,AST_IM_20220623_115321.jpeg,104317,Good 70. Stone stairs and wood railing leading to pit toilets at packrat point campground; stone,,-1.0,1 railing,Rock/Stone,-1.0,,
701,MI_20220622_144441.jpg,104350,"vp 18. old, rotting stairs to beach near historical cabin at home basin campground; wood step",,-1.0,2 railings,Timber/Wood,-1.0,,
702,MI_20220622_144022.jpg,104350,"vp 18. old, rotting stairs to beach near historical cabin at home basin campground; wood step",,-1.0,2 railings,Timber/Wood,-1.0,,
703,AST_IM_20220627_152336.jpeg,104721,"Wooden and gravel stair case leading to picnic shelter, condition 68; wood step",,-1.0,No railings,Timber/Wood,-1.0,,
704,AST_EX_20241122_105922.jpeg,104861,Stairs down to river at beginning of Niagara Falls trail; concrete,,-1.0,2 railings,Concrete,-1.0,,
705,AST_IM_20220628_113252.jpeg,104861,Stairs down to river at beginning of Niagara Falls trail; concrete,,-1.0,2 railings,Concrete,-1.0,,
706,AST_EX_20241122_111336.jpeg,104870,100 m of stairs up the canyon with wire hand rail.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
707,AST_IM_20220628_114723.jpeg,104870,100 m of stairs up the canyon with wire hand rail.; boxsteps,,-1.0,No railings,Box Step,-1.0,,
708,AST_IM_20220629_095551.jpeg,105082,Made with. 6x6 beams and filled with soil; boxsteps,,-1.0,No railings,Box Step,-1.0,,
709,AST_IM_20220629_095644.jpeg,105083,Made with 6x6 beams and filled with dirt; boxsteps,,-1.0,No railings,Box Step,-1.0,,
710,AST_IM_20220629_113925.jpeg,105130,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
711,AST_EX_20250726_111541.jpeg,105458,"wood stairs 5m long, 1m wide, hand rail; wood staircase",,-1.0,1 railing,Timber/Wood,22.0,,
712,AST_EX_20250726_111456.jpeg,105458,"wood stairs 5m long, 1m wide, hand rail; wood staircase",,-1.0,1 railing,Timber/Wood,22.0,,
713,AST_EX_20250726_111513.jpeg,105458,"wood stairs 5m long, 1m wide, hand rail; wood staircase",,-1.0,1 railing,Timber/Wood,22.0,,
714,AST_EX_20250726_112058.jpeg,105458,"wood stairs 5m long, 1m wide, hand rail; wood staircase",,-1.0,1 railing,Timber/Wood,22.0,,
715,AST_IM_20220702_104135.jpeg,105458,"wood stairs 5m long, 1m wide, hand rail; wood staircase",,-1.0,1 railing,Timber/Wood,22.0,,
716,AST_IM_20220705_113217.jpeg,105614,94 mix of timber and earth filled stairs half with handrail; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
717,AST_IM_20220705_113226.jpeg,105614,94 mix of timber and earth filled stairs half with handrail; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
718,AST_EX_20241126_130644.jpeg,105616,96 timber earth filled steps. Condition 50 rotting; boxsteps,,-1.0,No railings,Box Step,96.0,,
719,AST_IM_20220705_112509.jpeg,105616,96 timber earth filled steps. Condition 50 rotting; boxsteps,,-1.0,No railings,Box Step,96.0,,
720,AST_IM_20220705_112804.jpeg,105617,45 timber earth filled steps. Condition 45 rotting; boxsteps,,-1.0,No railings,Box Step,-1.0,,
721,AST_EX_20241126_130121.jpeg,105619,"18 earth filled timber stairs, rotting; boxsteps",,-1.0,No railings,Box Step,-1.0,,
722,AST_IM_20220705_111704.jpeg,105619,"18 earth filled timber stairs, rotting; boxsteps",,-1.0,No railings,Box Step,-1.0,,
723,AST_IM_20220705_111149.jpeg,105817,; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
724,AST_IM_20220705_112749.jpeg,105819,; wood staircase,,-1.0,2 railings,Timber/Wood,-1.0,,
725,AST_IM_20220705_112714.jpeg,105824,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
726,AST_IM_20220705_112705.jpeg,105824,; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
727,AST_IM_20220705_111324.jpeg,105840,; wood staircase,,-1.0,1 railing,Timber/Wood,6.0,,
728,AST_IM_20220705_111346.jpeg,105840,; wood staircase,,-1.0,1 railing,Timber/Wood,6.0,,
729,AST_IM_20220705_111339.jpeg,105840,; wood staircase,,-1.0,1 railing,Timber/Wood,6.0,,
730,AST_IM_20220705_111332.jpeg,105840,; wood staircase,,-1.0,1 railing,Timber/Wood,6.0,,
731,AST_IM_20220706_132514.jpeg,105854,46 steps wood condition 50 rotting ; boxsteps,,-1.0,No railings,Box Step,-1.0,,
732,AST_EX_20241210_115549.jpeg,105855,18 stairs down to canyon; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
733,AST_EX_20241210_115610.jpeg,105855,18 stairs down to canyon; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
734,AST_EX_20241210_115600.jpeg,105855,18 stairs down to canyon; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
735,AST_EX_20241210_115646.jpeg,105855,18 stairs down to canyon; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
736,AST_EX_20241210_115631.jpeg,105855,18 stairs down to canyon; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
737,AST_IM_20220706_123138.jpeg,105855,18 stairs down to canyon; wood staircase,,-1.0,No railings,Timber/Wood,-1.0,,
738,MI_20220707_124844.jpg,106011,condition 50; boxsteps,,-1.0,No railings,Box Step,-1.0,,
739,AST_IM_20220708_123304.jpeg,106065,Stairs 7 marble canyon campground. No handrail. Concrete steps.; concrete,,-1.0,No railings,Concrete,-1.0,,
740,AST_EX_20250512_105518.jpeg,106066,Concrete steps; concrete,,-1.0,No railings,Concrete,-1.0,,
741,AST_EX_20250512_105841.jpeg,106067,Concrete stairs . 9 steps. Marble canyon campground; concrete,,-1.0,No railings,Concrete,-1.0,,
742,AST_EX_20250512_110758.jpeg,106068,Concrete stairs. Marble canyon campground. 13 steps. Site 26.; concrete,,-1.0,1 railing,Concrete,-1.0,,
743,AST_EX_20250512_111344.jpeg,106070,Concrete stairs. No hand rail. Marble canyon campground. Site 24.; concrete,,-1.0,No railings,Concrete,-1.0,,
744,AST_IM_20220708_123426.jpeg,106070,Concrete stairs. No hand rail. Marble canyon campground. Site 24.; concrete,,-1.0,No railings,Concrete,-1.0,,
745,AST_EX_20250512_113307.jpeg,106071,5 steps. Concrete. Marble canyon campground. Condition 94; concrete,,-1.0,No railings,Concrete,-1.0,,
746,AST_IM_20220708_123519.jpeg,106071,5 steps. Concrete. Marble canyon campground. Condition 94; concrete,,-1.0,No railings,Concrete,-1.0,,
747,AST_IM_20220708_123932.jpeg,106072,Concrete steps. 8 steps. No hand rail. Marble canyon campground; concrete,,-1.0,No railings,Concrete,-1.0,,
748,AST_EX_20250512_105549.jpeg,106073,Marble canyon. No rail. 10 steps. Concrete.; concrete,,-1.0,No railings,Concrete,-1.0,,
749,AST_IM_20220708_131355.jpeg,106073,Marble canyon. No rail. 10 steps. Concrete.; concrete,,-1.0,No railings,Concrete,-1.0,,
750,AST_EX_20250512_113932.jpeg,106074,Concrete stairs. Marble canyon Campground. 12 steps.; concrete,,-1.0,1 railing,Concrete,-1.0,,
751,AST_IM_20220708_123842.jpeg,106074,Concrete stairs. Marble canyon Campground. 12 steps.; concrete,,-1.0,1 railing,Concrete,-1.0,,
752,AST_IM_20220712_140639.jpeg,106506,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
753,AST_IM_20220712_120520.jpeg,106581,"concrete stairs down to beach, wood railing; boxsteps",,-1.0,1 railing,Box Step,-1.0,,
754,AST_IM_20220712_110908.jpeg,106583,"metal railing, beside washroom at south beach day use; concrete",,-1.0,1 railing,Concrete,-1.0,,
755,AST_IM_20220712_110415.jpeg,106584,concrete stairs beside washroom at south beach day use; concrete,,-1.0,1 railing,Concrete,-1.0,,
756,AST_IM_20220712_095324.jpeg,107290,"Steps, 85; wood staircase",,-1.0,No railings,Timber/Wood,-1.0,,
757,AST_IM_20220712_101456.jpeg,107329,"Below Rock Aisle Lake, toward Grizzly-Larix Loop. 75; wood staircase",,-1.0,1 railing,Timber/Wood,-1.0,,
758,AST_IM_20220719_104957.jpeg,107471,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
759,AST_IM_20220719_122437.jpeg,107475,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
760,AST_IM_20220719_122052.jpeg,107485,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
761,AST_IM_20220719_122758.jpeg,107490,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
762,AST_IM_20220719_121802.jpeg,107516,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
763,AST_IM_20220719_130802.jpeg,107518,; boxsteps,,-1.0,No railings,Box Step,-1.0,,
764,AST_IM_20220720_134125.jpeg,107667,at info center east side of building; concrete,,-1.0,1 railing,Concrete,-1.0,,
